,ano,uf,cod,nome_mun,cultura,seguradora,sinistro,apolices,valor_segurado,premios,subvencao,indenizacoes,sinistralidade,taxa,sinistro2
6121,2017,SC,42,santa_terezinha,Soja,Sancor,SEM REGISTRO DE SINISTRO,8,575500.0,21235.96,7432.59,0.0,0.0,0.0369000651041667,False
6122,2017,SC,42,sao_bernardino,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,108773.62,8630.95,3883.93,0.0,0.0,0.0793478234888202,False
6123,2017,SC,42,sao_bernardino,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,170998.35,13568.33,6105.75,0.0,0.0,0.0793476431438767,False
6124,2017,SC,42,sao_cristovao_do_sul,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,60000.0,2214.0,774.9,0.0,0.0,0.0369,False
6125,2017,SC,42,sao_domingos,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,6,881571.13,69950.71,31477.82,0.0,0.0,0.0793477577997106,False
6126,2017,SC,42,sao_domingos,Soja,Allianz,SEM REGISTRO DE SINISTRO,12,665332.97,42172.99,18977.73,0.0,0.0,0.064248059252141,False
6127,2017,SC,42,sao_domingos,Soja,Fairfax,SEM REGISTRO DE SINISTRO,11,1342358.57,67923.33,30565.5,0.0,0.0,0.0505999860009057,False
6128,2017,SC,42,sao_domingos,Soja,Sancor,GRANIZO,1,180600.0,6664.13,2332.45,8000.0,1.2004567738024299,0.0368999446290144,True
6129,2017,SC,42,sao_domingos,Soja,Sancor,SEM REGISTRO DE SINISTRO,10,1830972.25,122500.46,55125.21,0.0,0.0,0.0678004706758469,False
6130,2017,SC,42,sao_domingos,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,24,3310582.13,192780.79,86751.34,0.0,0.0,0.0608499960560808,False
6131,2017,SC,42,sao_joao_do_sul,Arroz,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,225084.67,8171.55,3268.62,0.0,0.0,0.0363043390624149,False
6132,2017,SC,42,sao_joao_do_sul,Arroz,Essor,GRANIZO,1,50050.0,2032.04,711.21,4919.92,2.4211728115588302,0.0406001998001998,True
6133,2017,SC,42,sao_joao_do_sul,Arroz,Essor,SEM REGISTRO DE SINISTRO,45,3258505.0,126458.55,44018.05,0.0,0.0,0.0385314756817444,False
6134,2017,SC,42,sao_joao_do_sul,Milho 1ª safra,Essor,SEM REGISTRO DE SINISTRO,2,18878.4,694.73,243.16,0.0,0.0,0.0368002717391304,False
6135,2017,SC,42,sao_joaquim,Floresta,Mapfre,SEM REGISTRO DE SINISTRO,1,3000000.0,11067.68,4980.45,0.0,0.0,0.00368922666666667,False
6136,2017,SC,42,sao_joaquim,Maçã,Essor,GRANIZO,130,32189722.21,6076307.73,2727169.35,5745421.15,0.9455447955069258,0.18854770176292102,True
6137,2017,SC,42,sao_joaquim,Maçã,Essor,SEM REGISTRO DE SINISTRO,530,96834112.77,17984393.51,8088196.58,0.0,0.0,0.18650919885451503,False
6138,2017,SC,42,sao_joaquim,Maçã,Mapfre,GRANIZO,4,569112.0,112502.83,50626.25,255872.64,2.27436625372002,0.19768134251705397,True
6139,2017,SC,42,sao_joaquim,Maçã,Mapfre,SEM REGISTRO DE SINISTRO,26,3618807.77,715370.86,321916.77,0.0,0.0,0.19768137353379303,False
6140,2017,SC,42,sao_joaquim,Maçã,Sancor,GRANIZO,8,1024236.0,177089.26,79690.17,396771.83,2.24051887731644,0.17262485807401,True
6141,2017,SC,42,sao_joaquim,Maçã,Sancor,SEM REGISTRO DE SINISTRO,33,4146885.3,704662.87,317098.29,0.0,0.0,0.16833325834744597,False
6142,2017,SC,42,sao_joaquim,Pêra,Essor,SEM REGISTRO DE SINISTRO,2,733703.39,128398.09,57779.14,0.0,0.0,0.174999997098232,False
6143,2017,SC,42,sao_jose_do_cedro,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,389175.14,33216.9,14010.3,0.0,0.0,0.0874999327378217,False
6144,2017,SC,42,sao_jose_do_cedro,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,1,78324.05,6727.98,3027.59,0.0,0.0,0.0858992863622349,False
6145,2017,SC,42,sao_jose_do_cedro,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,36918.6,2929.41,1318.23,0.0,0.0,0.0793478084217711,False
6146,2017,SC,42,sao_jose_do_cedro,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,51965.61,3585.61,1613.52,0.0,0.0,0.06899967112865599,False
6147,2017,SC,42,sao_jose_do_cerrito,Milho 1ª safra,Excelsior,SEM REGISTRO DE SINISTRO,1,40012.15,3028.92,1363.01,0.0,0.0,0.0757000061231401,False
6148,2017,SC,42,sao_jose_do_cerrito,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,2,267918.33,13174.8,5209.12,0.0,0.0,0.0594499790176215,False
6149,2017,SC,42,sao_jose_do_cerrito,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,1607425.2,127545.69,57395.56,0.0,0.0,0.0793478228411499,False
6150,2017,SC,42,sao_jose_do_cerrito,Soja,Sancor,SEM REGISTRO DE SINISTRO,7,2035300.0,75102.56,26285.9,0.0,0.0,0.0368999969131992,False
6151,2017,SC,42,sao_jose_do_cerrito,Uva,Mapfre,SEM REGISTRO DE SINISTRO,1,60000.0,7867.89,3540.55,0.0,0.0,0.1311315,False
6152,2017,SC,42,sao_lourenco_do_oeste,Feijão,Aliança do Brasil,GEADA,1,17945.0,1435.6,646.02,16520.17,11.5075020897186,0.08,True
6153,2017,SC,42,sao_lourenco_do_oeste,Feijão,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,18808.5,1504.68,677.1,0.0,0.0,0.08,False
6154,2017,SC,42,sao_lourenco_do_oeste,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,92310.4,8307.93,3323.17,0.0,0.0,0.0899997151646348,False
6155,2017,SC,42,sao_lourenco_do_oeste,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,1,31197.6,2679.78,1205.9,0.0,0.0,0.0858969920763136,False
6156,2017,SC,42,sao_lourenco_do_oeste,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,5,447620.72,33900.47,15015.76,0.0,0.0,0.0753912588282475,False
6157,2017,SC,42,sao_lourenco_do_oeste,Soja,Sancor,SEM REGISTRO DE SINISTRO,3,74081.47,5111.62,2300.23,0.0,0.0,0.0689999619103317,False
6158,2017,SC,42,sao_ludgero,Tomate,Essor,SEM REGISTRO DE SINISTRO,1,80000.0,8400.0,3780.0,0.0,0.0,105.0,False
6159,2017,SC,42,sapiranga,Arroz,Essor,SEM REGISTRO DE SINISTRO,1,75000.0,2482.5,868.88,0.0,0.0,0.0331,False
6160,2017,SC,42,saudades,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,51034.75,4049.49,1822.27,0.0,0.0,0.0793476993617094,False
6161,2017,SC,42,sideropolis,Arroz,Essor,SEM REGISTRO DE SINISTRO,6,328000.0,10332.0,3616.2,0.0,0.0,0.0315,False
6162,2017,SC,42,sombrio,Arroz,Essor,SEM REGISTRO DE SINISTRO,13,2056550.0,74355.52,26024.44,0.0,0.0,0.0356692681896845,False
6163,2017,SC,42,sombrio,Milho 1ª safra,Essor,SEM REGISTRO DE SINISTRO,1,17480.0,643.27,225.14,0.0,0.0,0.0368003432494279,False
6164,2017,SC,42,taio,Arroz,Allianz,SEM REGISTRO DE SINISTRO,9,621720.0,31559.37,11045.7,0.0,0.0,0.0509797652712177,False
6165,2017,SC,42,taio,Arroz,Essor,SEM REGISTRO DE SINISTRO,11,655500.0,23169.31,8109.27,0.0,0.0,0.0351454729109275,False
6166,2017,SC,42,taio,Arroz,Mapfre,GRANIZO,1,30000.0,1325.89,464.06,5760.0,4.34425178559307,0.0441963333333333,True
6167,2017,SC,42,taio,Arroz,Mapfre,SEM REGISTRO DE SINISTRO,6,332000.0,14673.13,5135.57,0.0,0.0,0.0441961746031746,False
6168,2017,SC,42,taio,Milho 1ª safra,Essor,SEM REGISTRO DE SINISTRO,4,63047.46,6367.8,2865.52,0.0,0.0,0.10100016032672901,False
6169,2017,SC,42,taio,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,1,9099.48,746.16,335.77,0.0,0.0,0.0820002901264688,False
6170,2017,SC,42,taio,Soja,Essor,SEM REGISTRO DE SINISTRO,4,143753.4,8452.7,3803.71,0.0,0.0,0.0587999817771471,False
6171,2017,SC,42,tangara,Ameixa,Mapfre,GRANIZO,2,180000.0,39880.2,17946.09,22574.0,0.566045305690543,0.22155666666666698,True
6172,2017,SC,42,tangara,Ameixa,Mapfre,SEM REGISTRO DE SINISTRO,9,989000.0,219119.56,98603.77,0.0,0.0,0.22155669937678102,False
6173,2017,SC,42,tangara,Caqui,Essor,SEM REGISTRO DE SINISTRO,2,42000.0,7980.0,3591.0,0.0,0.0,0.19,False
6174,2017,SC,42,tangara,Cebola,Essor,SEM REGISTRO DE SINISTRO,2,140000.0,15738.0,7082.1,0.0,0.0,0.1142,False
6175,2017,SC,42,tangara,Maçã,Essor,SEM REGISTRO DE SINISTRO,1,58500.0,7944.3,3574.94,0.0,0.0,0.1358,False
6176,2017,SC,42,tangara,Maçã,Mapfre,SEM REGISTRO DE SINISTRO,4,554450.0,64053.11,28823.88,0.0,0.0,0.11552548511746699,False
6177,2017,SC,42,tangara,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,143342.0,11373.87,5118.24,0.0,0.0,0.0793477836223856,False
6178,2017,SC,42,tangara,Milho 1ª safra,Mapfre,SEM REGISTRO DE SINISTRO,3,134175.0,5992.2,2097.25,0.0,0.0,0.0446595752156269,False
6179,2017,SC,42,tangara,Pêssego,Essor,SEM REGISTRO DE SINISTRO,1,74799.75,14398.95,6479.53,0.0,0.0,0.19249997493307103,False
6180,2017,SC,42,tangara,Pêssego,Mapfre,SEM REGISTRO DE SINISTRO,1,70000.0,11884.32,5347.94,0.0,0.0,0.169776,False
6181,2017,SC,42,tangara,Soja,Essor,SEM REGISTRO DE SINISTRO,2,72599.28,2671.66,935.08,0.0,0.0,0.0368001551803698,False
6182,2017,SC,42,tangara,Trigo,Allianz,SEM REGISTRO DE SINISTRO,1,141382.8,5349.49,1872.31,0.0,0.0,0.0378369221715796,False
6183,2017,SC,42,tangara,Uva,Essor,SEM REGISTRO DE SINISTRO,12,762299.75,98482.97,44317.33,0.0,0.0,0.13847503866203,False
6184,2017,SC,42,tangara,Uva,Mapfre,GEADA,3,353999.92,45732.38,20579.56,2093.97,0.045787470496834,0.12535071690291802,True
6185,2017,SC,42,tangara,Uva,Mapfre,GRANIZO,2,125000.0,15610.78,7024.84,4521.49,0.28963895461982003,0.12244153472222198,True
6186,2017,SC,42,tangara,Uva,Mapfre,SEM REGISTRO DE SINISTRO,43,3153466.9,399826.68,179921.84,0.0,0.0,0.127949183723026,False
6187,2017,SC,42,tijucas,Arroz,Essor,SEM REGISTRO DE SINISTRO,1,90000.0,2979.0,1042.65,0.0,0.0,0.0331,False
6188,2017,SC,42,tijucas,Arroz,Sancor,SEM REGISTRO DE SINISTRO,4,234000.0,7371.0,2579.85,0.0,0.0,0.0314999882923055,False
6189,2017,SC,42,timbe_do_sul,Arroz,Essor,SEM REGISTRO DE SINISTRO,35,3563950.0,118936.48,41627.79,0.0,0.0,0.0331429349056777,False
6190,2017,SC,42,timbe_do_sul,Milho 1ª safra,Essor,SEM REGISTRO DE SINISTRO,4,68220.12,3655.64,1493.62,0.0,0.0,0.0473748282539434,False
6191,2017,SC,42,timbo_grande,Milho 1ª safra,Essor,SEM REGISTRO DE SINISTRO,1,68947.2,2537.25,888.04,0.0,0.0,0.0367998990531885,False
6192,2017,SC,42,timbo_grande,Soja,Essor,SEM REGISTRO DE SINISTRO,2,95366.25,3509.48,1228.32,0.0,0.0,0.0368000142518661,False
6193,2017,SC,42,tres_barras,Cebola,Essor,GRANIZO,1,66000.0,6547.2,2946.24,13939.2,2.12903225806452,0.0992,True
6194,2017,SC,42,tres_barras,Feijão,Allianz,SEM REGISTRO DE SINISTRO,2,200000.0,4731.11,1655.86,0.0,0.0,0.0236555416666667,False
6195,2017,SC,42,tres_barras,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,51014.08,4047.85,1821.53,0.0,0.0,0.0793477016541316,False
6196,2017,SC,42,tres_barras,Milho 1ª safra,Essor,SEM REGISTRO DE SINISTRO,4,418328.27,34530.48,12085.67,0.0,0.0,0.055199999790457005,False
6197,2017,SC,42,tres_barras,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,407220.52,32577.63,14659.93,0.0,0.0,0.0799999650828991,False
6198,2017,SC,42,tres_barras,Soja,Essor,SEM REGISTRO DE SINISTRO,15,1998037.0,79394.24,25541.52,0.0,0.0,0.0371253275776011,False
6199,2017,SC,42,tres_barras,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,87500.0,3228.75,1130.06,0.0,0.0,0.0369,False
6200,2017,SC,42,tres_barras,Trigo,Essor,SEM REGISTRO DE SINISTRO,3,183600.0,27943.92,9780.38,0.0,0.0,0.1522,False
6201,2017,SC,42,tres_barras,Trigo,Sancor,GRANIZO,1,111000.0,12765.0,4467.75,47330.0,3.70779475127301,115.0,True
6202,2017,SC,42,treze_tilias,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,281900.5,22368.17,10065.67,0.0,0.0,0.0793477395952345,False
6203,2017,SC,42,tubarao,Arroz,Essor,SEM REGISTRO DE SINISTRO,3,1604000.0,59481.2,20818.42,0.0,0.0,0.0360333333333333,False
6204,2017,SC,42,turvo,Arroz,Aliança do Brasil,SEM REGISTRO DE SINISTRO,10,1059796.12,40203.1,16081.25,0.0,0.0,0.0379347406267475,False
6205,2017,SC,42,turvo,Arroz,Essor,GRANIZO,4,1145000.0,41857.27,14650.04,33214.42,0.7935161562137242,0.0367750648669881,True
6206,2017,SC,42,turvo,Arroz,Essor,SEM REGISTRO DE SINISTRO,164,20853270.0,731283.8200000009,255949.52,0.0,0.0,0.0351580181590239,False
6207,2017,SC,42,turvo,Arroz,Mapfre,SEM REGISTRO DE SINISTRO,1,60000.0,2651.77,928.11,0.0,0.0,0.0441961666666667,False
6208,2017,SC,42,turvo,Milho 1ª safra,Essor,SEM REGISTRO DE SINISTRO,3,40263.06,2743.13,1177.8,0.0,0.0,0.0706000941427916,False
6209,2017,SC,42,uniao_do_oeste,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,60300.3,4784.69,2153.11,0.0,0.0,0.0793476981043212,False
6210,2017,SC,42,urubici,Cebola,Essor,SEM REGISTRO DE SINISTRO,21,833096.0,74442.73,33499.22,0.0,0.0,0.0896762016489643,False
6211,2017,SC,42,urubici,Maçã,Essor,GRANIZO,1,486475.0,60836.6,27376.47,1389.0,0.0228316506839633,0.12505596382136802,True
6212,2017,SC,42,urubici,Maçã,Essor,SEM REGISTRO DE SINISTRO,44,9463156.05,1255329.87,554303.66,0.0,0.0,0.131642280066571,False
6213,2017,SC,42,urubici,Maçã,Mapfre,SEM REGISTRO DE SINISTRO,2,495000.0,69520.95,31284.42,0.0,0.0,0.14044636574074099,False
6214,2017,SC,42,urubici,Maçã,Sancor,SEM REGISTRO DE SINISTRO,2,572400.0,94446.02,42500.71,0.0,0.0,0.165000055555556,False
6215,2017,SC,42,urubici,Pimentão,Essor,SEM REGISTRO DE SINISTRO,2,29700.0,3118.5,1403.33,0.0,0.0,105.0,False
6216,2017,SC,42,urubici,Tomate,Essor,SEM REGISTRO DE SINISTRO,16,743250.8,78041.37,35118.62,0.0,0.0,0.10500016076005197,False
6217,2017,SC,42,urubici,Uva,Mapfre,SEM REGISTRO DE SINISTRO,2,144000.0,17821.33,8019.59,0.0,0.0,0.117840471153846,False
6218,2017,SC,42,urupema,Maçã,Essor,SEM REGISTRO DE SINISTRO,41,7724425.92,1363383.35,613522.53,0.0,0.0,0.170333947882302,False
6219,2017,SC,42,urupema,Maçã,Mapfre,SEM REGISTRO DE SINISTRO,7,1361310.0,269105.61,121097.49,0.0,0.0,0.19768134444385302,False
6220,2017,SC,42,urupema,Maçã,Sancor,SEM REGISTRO DE SINISTRO,13,1010400.0,168678.17,75905.19,0.0,0.0,0.165769455830709,False
6221,2017,SC,42,urussanga,Feijão,Essor,SEM REGISTRO DE SINISTRO,1,18000.0,801.0,280.35,0.0,0.0,0.0445,False
6222,2017,SC,42,urussanga,Milho 1ª safra,Essor,SEM REGISTRO DE SINISTRO,4,85101.57,6476.24,2914.31,0.0,0.0,0.0761001327854029,False
6223,2017,SC,42,urussanga,Soja,Essor,SEM REGISTRO DE SINISTRO,1,20999.92,772.8,270.48,0.0,0.0,0.0368001401910102,False
6224,2017,SC,42,vargeao,Milho 1ª safra,Allianz,SEM REGISTRO DE SINISTRO,1,31028.4,2114.13,951.35,0.0,0.0,0.0681353211896198,False
6225,2017,SC,42,vargeao,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,587095.08,48311.63,21278.72,0.0,0.0,0.0847825938178964,False
6226,2017,SC,42,vargem,Soja,Essor,SEM REGISTRO DE SINISTRO,1,900000.0,33120.0,11592.0,0.0,0.0,0.0368,False
6227,2017,SC,42,vargem,Soja,Sancor,SEM REGISTRO DE SINISTRO,3,540000.0,19926.01,6974.11,0.0,0.0,0.0369000416666667,False
6228,2017,SC,42,vargem_bonita,Cebola,Essor,SEM REGISTRO DE SINISTRO,1,293997.06,27694.54,12462.54,0.0,0.0,0.094200057646835,False
6229,2017,SC,42,vargem_bonita,Soja,Allianz,SEM REGISTRO DE SINISTRO,2,541392.0,6815.52,2385.41,0.0,0.0,0.0125888754052289,False
6230,2017,SC,42,vidal_ramos,Cebola,Essor,GRANIZO,5,701920.0,62861.27,28287.57,88924.68,1.4146179356541801,0.090200006002401,True
6231,2017,SC,42,vidal_ramos,Cebola,Essor,SEM REGISTRO DE SINISTRO,71,6852668.75,622810.29,280264.62,0.0,0.0,0.0918056259599963,False
6232,2017,SC,42,vidal_ramos,Cebola,Mapfre,SEM REGISTRO DE SINISTRO,4,217500.0,19387.3,8724.26,0.0,0.0,0.0874990777777778,False
6233,2017,SC,42,vidal_ramos,Feijão,Essor,SEM REGISTRO DE SINISTRO,1,240750.0,10713.39,3749.69,0.0,0.0,0.0445000623052959,False
6234,2017,SC,42,vidal_ramos,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,1,3317.44,289.27,130.17,0.0,0.0,0.0871967541236616,False
6235,2017,SC,42,vidal_ramos,Soja,Essor,SEM REGISTRO DE SINISTRO,1,30000.0,1104.0,386.4,0.0,0.0,0.0368,False
6236,2017,SC,42,vidal_ramos,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,57584.98,3466.45,1559.9,0.0,0.0,0.0601971208464429,False
6237,2017,SC,42,videira,Abóbora,Essor,SEM REGISTRO DE SINISTRO,1,30000.0,2328.0,1047.6,0.0,0.0,0.0776,False
6238,2017,SC,42,videira,Alho,Essor,SEM REGISTRO DE SINISTRO,1,30000.0,2370.0,1066.5,0.0,0.0,79.0,False
6239,2017,SC,42,videira,Ameixa,Essor,SEM REGISTRO DE SINISTRO,1,75000.0,15750.0,7087.5,0.0,0.0,0.21,False
6240,2017,SC,42,videira,Ameixa,Mapfre,GRANIZO,5,369575.0,81881.81,36846.8,97509.65,1.19085850691381,0.221556709515232,True
6241,2017,SC,42,videira,Ameixa,Mapfre,SEM REGISTRO DE SINISTRO,18,1335700.0,295933.26,133169.9,0.0,0.0,0.22155668405022602,False
6242,2017,SC,42,videira,Caqui,Essor,SEM REGISTRO DE SINISTRO,1,17500.0,3325.0,1496.25,0.0,0.0,0.19,False
6243,2017,SC,42,videira,Cebola,Essor,SEM REGISTRO DE SINISTRO,3,125900.0,14248.28,6411.73,0.0,0.0,0.112533333333333,False
6244,2017,SC,42,videira,Maçã,Essor,GRANIZO,1,123200.0,16730.56,7528.75,25118.72,1.5013675573322098,0.1358,True
6245,2017,SC,42,videira,Maçã,Essor,SEM REGISTRO DE SINISTRO,8,591075.0,72973.39,32838.03,0.0,0.0,0.122912531876138,False
6246,2017,SC,42,videira,Maçã,Mapfre,GRANIZO,1,60000.0,6931.53,3119.18,924.0,0.13330390260159,0.11552550000000002,True
6247,2017,SC,42,videira,Maçã,Mapfre,SEM REGISTRO DE SINISTRO,2,418500.0,48347.42,21756.33,0.0,0.0,0.11552548504273501,False
6248,2017,SC,42,videira,Maçã,Sancor,SEM REGISTRO DE SINISTRO,1,360000.0,47088.19,21189.69,0.0,0.0,0.130800527777778,False
6249,2017,SC,42,videira,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,22671.59,1689.14,675.66,0.0,0.0,0.0745046994939482,False
6250,2017,SC,42,videira,Milho 1ª safra,Excelsior,SEM REGISTRO DE SINISTRO,1,131500.79,9866.94,4440.12,0.0,0.0,0.0750333134880787,False
6251,2017,SC,42,videira,Nectarina,Essor,SEM REGISTRO DE SINISTRO,2,83750.0,17250.76,7762.84,0.0,0.0,0.20102026666666697,False
6252,2017,SC,42,videira,Nectarina,Mapfre,GRANIZO,1,17500.0,3877.24,1744.75,6417.25,1.6551077570643002,0.22155657142857102,True
6253,2017,SC,42,videira,Nectarina,Mapfre,SEM REGISTRO DE SINISTRO,2,35000.0,7754.49,3489.51,0.0,0.0,0.2215569,False
6254,2017,SC,42,videira,Pêra,Essor,GRANIZO,1,43700.0,4763.3,2143.49,5083.69,1.06726219217769,109.0,True
6255,2017,SC,42,videira,Pêra,Essor,SEM REGISTRO DE SINISTRO,1,21850.0,2381.65,1071.74,0.0,0.0,109.0,False
6256,2017,SC,42,videira,Pêra,Mapfre,SEM REGISTRO DE SINISTRO,1,36900.0,4262.9,1918.3,0.0,0.0,0.115525745257453,False
6257,2017,SC,42,videira,Pêssego,Essor,SEM REGISTRO DE SINISTRO,2,96000.0,18480.01,8316.0,0.0,0.0,0.19250017857142898,False
6258,2017,SC,42,videira,Pêssego,Mapfre,SEM REGISTRO DE SINISTRO,5,257500.0,43717.33,19672.78,0.0,0.0,0.16977602857142904,False
6259,2017,SC,42,videira,Soja,Allianz,SEM REGISTRO DE SINISTRO,1,26993.87,2145.8,965.6,0.0,0.0,0.0794921217298594,False
6260,2017,SC,42,videira,Soja,Essor,SEM REGISTRO DE SINISTRO,1,36000.0,1324.8,463.68,0.0,0.0,0.0368,False
6261,2017,SC,42,videira,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,62000.0,2740.17,959.05,0.0,0.0,0.0441962903225807,False
6262,2017,SC,42,videira,Trigo,Essor,SEM REGISTRO DE SINISTRO,1,31500.0,4794.3,1678.01,0.0,0.0,0.1522,False
6263,2017,SC,42,videira,Trigo,Sancor,SEM REGISTRO DE SINISTRO,1,106200.0,12213.0,4274.55,0.0,0.0,115.0,False
6264,2017,SC,42,videira,Uva,Essor,GRANIZO,1,147000.0,23226.0,10451.7,500.0,0.0215275983811246,158.0,True
6265,2017,SC,42,videira,Uva,Essor,SEM REGISTRO DE SINISTRO,8,391470.24,59550.87,26797.89,0.0,0.0,0.16672500865048,False
6266,2017,SC,42,videira,Uva,Mapfre,GEADA,1,30000.0,3935.8,1771.11,573.89,0.14581279536561803,0.131193333333333,True
6267,2017,SC,42,videira,Uva,Mapfre,GRANIZO,8,413100.0,54182.9,24382.26,25151.29,0.464192392802895,0.131164296129924,True
6268,2017,SC,42,videira,Uva,Mapfre,SEM REGISTRO DE SINISTRO,60,3177840.0,412321.24,185544.24,0.0,0.0,0.12983014585361502,False
6269,2017,SC,42,witmarsum,Soja,Essor,GRANIZO,1,30000.0,1104.0,386.4,4125.0,3.73641304347826,0.0368,True
6270,2017,SC,42,xanxere,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,5,807405.07,64575.74,29059.09,0.0,0.0,0.0798694880132088,False
6271,2017,SC,42,xanxere,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,7,2200614.22,187963.82,80810.72,0.0,0.0,0.0842856943328913,False
6272,2017,SC,42,xanxere,Soja,Fairfax,SEM REGISTRO DE SINISTRO,1,156809.59,13626.76,6132.04,0.0,0.0,0.0869000422742002,False
6273,2017,SC,42,xanxere,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,3,1140175.2,47841.09,21528.5,0.0,0.0,0.0415985451417495,False
6274,2017,SC,42,xanxere,Trigo,Aliança do Brasil,SECA,1,96372.6,12528.43,5637.79,58893.3,4.700772562882981,0.129999916988854,True
6275,2017,SC,42,xanxere,Trigo,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,181606.51,25424.91,11441.2,0.0,0.0,0.139999992291025,False
6276,2017,SC,42,xaxim,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,1,250000.0,9225.0,3228.75,0.0,0.0,0.0369,False
6277,2017,SC,42,xaxim,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,61359.85,4868.77,2190.95,0.0,0.0,0.0793478145725585,False
6278,2017,SC,42,xaxim,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,141154.6,11952.12,5378.45,0.0,0.0,0.0846739674087844,False
6279,2017,SC,42,zortea,Feijão,Essor,SEM REGISTRO DE SINISTRO,1,104000.0,5179.2,1812.72,0.0,0.0,0.0498,False
6280,2017,SC,42,zortea,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,1,65202.98,5600.73,2520.33,0.0,0.0,0.085896840911259,False
6281,2017,SC,42,zortea,Soja,Essor,GRANIZO,1,212800.0,7831.04,2740.86,19455.8,2.48444651029748,0.0368,True
6282,2017,SC,42,zortea,Soja,Sancor,GRANIZO,1,155250.0,5728.73,2005.06,8235.0,1.4374913811612702,0.0369000322061192,True
6283,2017,SC,42,zortea,Soja,Sancor,SEM REGISTRO DE SINISTRO,4,922658.29,60622.47,26930.49,0.0,0.0,0.0609754875522281,False
6284,2017,SC,42,zortea,Trigo,Essor,SEM REGISTRO DE SINISTRO,1,117600.0,17898.72,6264.55,0.0,0.0,0.1522,False
6285,2017,SC,42,zortea,Trigo,Mapfre,SEM REGISTRO DE SINISTRO,1,287500.0,40569.04,14199.16,0.0,0.0,0.141109704347826,False
6286,2017,TO,17,abreulandia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,268423.19,12487.59,5619.42,0.0,0.0,0.0465220236746311,False
6287,2017,TO,17,abreulandia,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,786567.6,55059.73,24776.88,0.0,0.0,0.0699999974573069,False
6288,2017,TO,17,alianca_do_tocantins,Soja,Essor,SEM REGISTRO DE SINISTRO,2,481539.6,31300.08,14085.03,0.0,0.0,0.0649999927019155,False
6289,2017,TO,17,alianca_do_tocantins,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,1571378.4,188555.6,72000.0,0.0,0.0,0.119993758346176,False
6290,2017,TO,17,alianca_do_tocantins,Soja,Sancor,CHUVA EXCESSIVA,1,454974.0,31848.18,14331.68,327991.92,10.2986079581314,0.07,True
6291,2017,TO,17,alianca_do_tocantins,Soja,Sancor,SEM REGISTRO DE SINISTRO,3,730631.69,62322.89,24929.16,0.0,0.0,0.0853000041498992,False
6292,2017,TO,17,almas,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,1,151300.0,1514.48,681.51,0.0,0.0,0.0100097818902842,False
6293,2017,TO,17,almas,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,5,2519296.98,208373.05,93767.86,0.0,0.0,0.0848595073961168,False
