ibge7,mun,abacate,abacaxi,alho,amendoim,arroz,aveia,banana,batata_doce,batata_inglesa,cafe_total,cafe_arab,cana,feijao,girassol,laranja,maracuja,milho,soja,sorgo,tomate,trigo,uva
1505551,Pau D'Arco,0,450,0,0,12,0,648,0,0,0,0,0,31,0,0,0,220,1674,0,0,0,0
1505601,Peixe-Boi,0,0,0,0,0,0,484,0,0,0,0,0,506,0,0,0,126,0,0,0,0,0
1505635,Piçarra,0,0,0,0,32,0,784,0,0,0,0,0,64,0,0,0,11700,0,0,0,0,0
1505650,Placas,0,122,0,0,368,0,12740,0,0,0,0,165,801,0,55,0,1840,1643,0,0,0,0
1505700,Ponta de Pedras,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,14,0,0,0,0,0
1505809,Portel,0,72,0,0,0,0,190,0,0,0,0,0,0,0,220,0,85,0,0,0,0,0
1505908,Porto de Moz,0,1519,0,0,134,0,1080,0,0,0,0,52,120,0,33,572,204,0,0,0,0,0
1506005,Prainha,0,840,0,0,388,0,2160,0,0,120,0,70,0,0,473,314,2850,0,0,500,0,0
1506104,Primavera,0,0,0,0,3,0,0,0,0,0,0,0,290,0,0,0,54,0,0,0,0,0
1506112,Quatipuru,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,14,0,0,0,0,0
1506138,Redenção,0,810,0,0,1890,0,648,0,0,0,0,0,368,0,0,0,7343,15964,192,0,0,0
1506161,Rio Maria,0,4219,0,0,112,0,386,0,0,0,0,0,129,0,0,0,1356,1951,180,0,0,0
1506187,Rondon do Pará,0,0,0,0,270,0,1500,0,0,0,0,0,37,0,0,0,1733,160341,0,1092,0,0
1506195,Rurópolis,1021,419,0,0,1949,0,20073,0,0,0,0,795,1260,0,195,0,2259,439,0,0,0,0
1506203,Salinópolis,0,0,0,0,12,0,0,0,0,0,0,0,84,0,0,0,40,0,0,0,0,0
1506302,Salvaterra,0,11000,0,0,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506351,Santa Bárbara do Pará,0,0,0,0,12,0,276,0,0,0,0,0,125,0,0,0,17,0,0,0,0,0
1506500,Santa Izabel do Pará,0,0,0,0,0,0,695,0,0,0,0,0,0,0,180,378,0,0,0,0,0,0
1506559,Santa Luzia do Pará,0,0,0,0,29,0,5310,0,0,0,0,0,520,0,180,0,135,0,0,0,0,0
1506583,Santa Maria das Barreiras,0,3203,0,0,2160,0,300,0,0,0,0,0,2070,0,0,0,24601,76848,0,0,0,0
1506609,Santa Maria do Pará,0,300,0,0,0,0,0,0,0,0,0,0,20,0,0,0,182,0,0,0,0,0
1506708,Santana do Araguaia,0,400,0,0,5918,0,622,0,0,0,0,108,4600,0,0,0,45012,175035,0,0,0,0
1506807,Santarém,0,140,0,0,2525,0,1900,0,0,40,0,57,368,0,1258,945,27670,55153,0,682,0,0
1506906,Santarém Novo,0,0,0,0,7,0,0,0,0,0,0,0,225,0,0,0,50,0,0,0,0,0
1507003,Santo Antônio do Tauá,0,360,0,0,0,0,2700,0,0,0,0,0,40,0,281,0,15,0,0,0,0,0
1507102,São Caetano de Odivelas,0,30,0,0,22,0,234,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0
1507151,São Domingos do Araguaia,0,100,0,0,0,0,4778,0,0,0,0,0,440,0,0,0,2016,0,0,0,0,0
1507201,São Domingos do Capim,0,0,0,0,0,0,546,0,0,0,0,0,270,0,150,0,72,0,0,0,0,0
1507300,São Félix do Xingu,0,627,0,0,163,0,23040,0,0,0,0,0,478,0,0,0,11455,0,0,0,0,0
1507409,São Francisco do Pará,0,225,0,0,0,0,810,0,0,0,0,0,210,0,1863,0,54,0,0,0,0,0
1507458,São Geraldo do Araguaia,0,750,0,0,0,0,38760,0,0,0,0,0,126,0,0,1875,5880,0,0,0,0,0
1507466,São João da Ponta,0,510,0,0,2,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0
1507474,São João de Pirabas,0,0,0,0,7,0,0,0,0,0,0,0,90,0,0,0,13,0,0,0,0,0
1507508,São João do Araguaia,0,300,0,0,0,0,2500,0,0,0,0,0,100,0,0,625,336,1680,0,0,0,0
1507607,São Miguel do Guamá,0,216,0,0,0,0,456,0,0,0,0,0,1050,0,374,0,108,0,0,0,0,0
1507706,São Sebastião da Boa Vista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507755,Sapucaia,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,1853,0,0,0,0,0
1507805,Senador José Porfírio,0,150,0,0,56,0,4550,0,0,36,0,36,713,0,375,0,2250,0,0,0,0,0
1507904,Soure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507953,Tailândia,0,350,0,0,1117,0,675,0,0,0,0,0,391,0,40,178,10187,8322,0,0,0,0
1507961,Terra Alta,0,64,0,0,0,0,63,0,0,0,0,0,26,0,98,0,14,0,0,0,0,0
1507979,Terra Santa,0,0,0,0,0,0,36,0,0,0,0,18,0,0,29,23,7,0,0,0,0,0
1508001,Tomé-Açu,0,0,0,0,38,0,825,0,0,0,0,0,246,0,296,816,705,0,0,0,0,0
1508035,Tracuateua,0,259,0,0,168,0,293,71,0,0,0,0,4482,0,259,13,42,747,0,0,0,0
1508050,Trairão,0,933,0,0,1718,0,16683,93,0,12,0,160,3019,0,238,0,3950,0,0,45,0,0
1508084,Tucumã,0,0,0,0,11,0,5940,0,0,0,0,0,32,0,0,0,3167,0,0,0,0,0
1508100,Tucuruí,0,0,0,0,4671,0,38588,0,0,236,0,0,878,0,384,0,536,0,0,0,0,0
1508126,Ulianópolis,0,0,0,0,17639,0,320,0,0,0,0,68880,0,0,0,0,14199,171108,0,0,0,0
1508159,Uruará,0,420,0,0,429,0,7260,0,0,32,0,0,493,0,288,70,4050,1200,0,4375,0,0
1508209,Vigia,0,250,0,0,0,0,630,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0
1508308,Viseu,0,0,0,0,156,0,5840,0,0,0,0,0,2163,0,89,105,583,0,0,0,0,0
1508357,Vitória do Xingu,0,750,0,0,45,0,3528,0,0,0,0,54,147,0,360,180,675,0,0,0,0,0
1508407,Xinguara,0,0,0,0,0,0,925,0,0,0,0,45,15,0,0,0,5258,0,0,0,0,0
1600055,Serra do Navio,0,690,0,0,66,0,1729,0,0,0,0,0,107,0,277,0,67,0,0,0,0,0
1600105,Amapá,0,255,0,0,12,0,457,0,0,0,0,0,31,0,195,0,23,0,0,0,0,0
1600154,Pedra Branca do Amapari,0,1331,0,0,68,0,2423,0,0,0,0,0,144,0,470,0,67,0,0,0,0,0
1600204,Calçoene,0,867,0,0,59,0,971,0,0,0,0,0,87,0,440,130,73,0,0,0,0,0
1600212,Cutias,0,369,0,0,13,0,621,0,0,0,0,0,59,0,0,0,27,0,0,0,0,0
1600238,Ferreira Gomes,0,853,0,0,20,0,1059,0,0,0,0,0,72,0,242,0,37,0,0,0,0,0
1600253,Itaubal,0,538,0,0,412,0,709,0,0,0,0,0,61,0,0,0,60,11723,0,0,0,0
1600279,Laranjal do Jari,0,1262,0,0,57,0,2178,0,0,0,0,0,118,0,723,150,98,0,0,0,0,0
1600303,Macapá,0,1140,0,0,59,0,2369,0,0,0,0,0,162,0,1023,269,106,33885,0,0,0,0
1600402,Mazagão,0,1112,0,0,47,0,2105,0,0,0,0,0,138,0,655,142,53,0,0,0,0,0
1600501,Oiapoque,0,569,0,0,15,0,3319,0,0,0,0,0,36,0,630,194,15,0,0,0,0,0
1600535,Porto Grande,0,1692,0,0,63,0,2860,0,0,0,0,0,184,0,1767,305,57,0,0,0,0,0
1600550,Pracuúba,0,558,0,0,29,0,1239,0,0,0,0,0,44,0,257,0,24,0,0,0,0,0
1600600,Santana,0,794,0,0,20,0,1150,0,0,0,0,0,59,0,289,171,28,0,0,0,0,0
1600709,Tartarugalzinho,0,972,0,0,158,0,1317,0,0,0,0,0,254,0,656,0,205,2883,0,0,0,0
1600808,Vitória do Jari,0,663,0,0,42,0,1338,0,0,0,0,0,142,0,549,98,32,0,0,0,0,0
1700251,Abreulândia,0,2673,0,0,239,0,600,0,0,0,0,98,15,0,0,0,6258,19532,644,0,0,0
1700301,Aguiarnópolis,0,0,0,1,18,0,14281,0,0,0,0,0,22,0,0,0,52,0,0,0,0,0
1700350,Aliança do Tocantins,0,0,0,0,175,0,102,0,0,0,0,0,0,0,0,0,1805,16707,167,0,0,0
1700400,Almas,0,0,0,0,104,0,53,0,0,0,0,530,0,0,0,0,12249,14984,0,0,0,0
1700707,Alvorada,0,0,0,0,252,0,71,0,0,0,0,0,0,0,0,0,9820,64120,462,0,0,0
1701002,Ananás,0,112,0,6,102,0,94,0,96,0,0,0,9,0,0,16,197,0,0,0,0,0
1701051,Angico,0,186,0,0,0,0,62,0,0,0,0,11,92,0,62,0,245,0,0,0,0,0
1701101,Aparecida do Rio Negro,0,3625,0,0,396,0,0,0,0,0,0,0,0,0,0,0,1054,56445,364,0,0,0
1701309,Aragominas,0,0,0,0,36,0,109,0,0,0,0,32,150,0,0,0,986,0,0,0,0,0
1701903,Araguacema,0,11361,0,0,978,0,50,0,0,0,0,48,135,0,0,0,12974,46052,0,0,0,0
1702000,Araguaçu,0,0,0,0,280,0,62,0,0,0,0,97,0,0,0,0,2400,21178,525,0,0,0
1702109,Araguaína,0,0,0,0,420,0,142,0,0,0,0,93,111,0,0,0,2552,11234,0,0,0,0
1702158,Araguanã,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1702208,Araguatins,0,600,0,0,144,0,264,0,0,0,0,0,500,0,0,0,324,0,0,0,0,0
1702307,Arapoema,0,1620,0,0,23,0,48,0,0,0,0,0,18,0,0,0,439,1866,0,0,0,0
1702406,Arraias,0,0,0,0,226,0,324,0,0,0,0,92,0,0,0,0,1026,0,0,0,0,0
1702554,Augustinópolis,0,80,0,8,25,0,88,0,0,0,0,0,128,0,0,0,78,0,0,0,0,0
1702703,Aurora do Tocantins,0,0,0,0,6,0,78,0,0,0,0,132,0,0,0,0,218,0,0,0,0,0
1702901,Axixá do Tocantins,0,110,0,0,44,0,58,0,0,0,0,0,206,0,0,35,146,0,0,0,0,0
1703008,Babaçulândia,0,0,0,0,90,0,360,0,0,0,0,158,211,0,0,0,507,5171,0,0,0,0
1703057,Bandeirantes do Tocantins,0,0,0,0,16,0,0,0,0,0,0,0,15,0,0,0,123,1078,0,0,0,0
1703073,Barra do Ouro,0,0,0,0,469,0,18,0,0,0,0,0,88,0,0,0,621,5514,0,0,0,0
1703107,Barrolândia,0,3096,0,0,172,0,334,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0
1703206,Bernardo Sayão,0,10080,0,0,11,0,0,0,0,0,0,0,15,0,0,0,112,0,0,0,0,0
1703305,Bom Jesus do Tocantins,0,240,0,0,189,0,48,0,0,0,0,10560,0,0,0,0,600,12232,16,0,0,0
1703602,Brasilândia do Tocantins,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,151,0,0,0,0,0
1703701,Brejinho de Nazaré,0,845,0,0,282,0,36,0,0,0,0,0,0,0,0,0,3102,59806,89,0,0,0
1703800,Buriti do Tocantins,0,0,0,0,15,0,52,0,0,0,0,0,44,0,0,0,11,0,0,0,0,0
1703826,Cachoeirinha,0,143,0,9,75,0,34,0,0,0,0,0,30,0,0,0,83,0,0,0,0,0
1703842,Campos Lindos,0,0,0,0,1228,0,10,0,0,0,0,60,2109,0,0,0,51675,113902,0,0,0,0
1703867,Cariri do Tocantins,0,0,0,0,60,0,105,0,0,0,0,0,0,0,0,0,4371,41108,1348,0,0,0
1703883,Carmolândia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1703891,Carrasco Bonito,0,100,0,8,43,0,192,0,0,0,0,0,139,0,0,0,32,0,0,0,0,0
1703909,Caseara,0,780,0,0,217,0,0,0,0,0,0,0,259,0,12,0,16934,90611,420,0,0,0
1704105,Centenário,0,0,0,0,76,0,48,0,0,0,0,0,0,0,0,0,700,7200,0,0,0,0
1704600,Chapada de Areia,0,241,0,0,31,0,95,0,0,0,0,0,6,0,0,0,50,0,0,0,0,0
1705102,Chapada da Natividade,0,0,0,0,49,0,459,0,0,0,0,43,0,0,0,0,1141,41114,0,0,0,0
1705508,Colinas do Tocantins,0,153,0,0,0,0,36,0,0,0,0,0,17,0,0,0,54,0,0,0,0,0
1705557,Combinado,0,0,0,0,78,0,101,0,0,0,0,146,0,0,0,0,82,0,0,0,0,0
1705607,Conceição do Tocantins,0,0,0,0,58,0,72,0,0,0,0,46,0,0,0,0,176,0,0,0,0,0
1706001,Couto Magalhães,0,375,0,0,13,0,0,0,0,0,0,0,14,0,0,0,877,11278,0,0,0,0
1706100,Cristalândia,0,686,0,0,17353,0,67,0,0,0,0,0,42,0,0,0,573,2941,8,0,0,0
1706258,Crixás do Tocantins,0,0,0,0,10609,0,66,0,0,0,0,0,0,0,0,0,600,11469,46,0,0,0
1706506,Darcinópolis,0,124,0,0,983,0,158,0,0,0,0,0,3960,0,0,0,12760,31320,81,0,0,0
1707009,Dianópolis,0,2610,0,0,39,0,690,0,0,0,0,168,0,0,7,105,297,1971,0,0,0,0
1707108,Divinópolis do Tocantins,0,0,0,0,480,0,197,0,0,0,0,311,120,0,0,0,4425,25773,0,0,0,0
1707207,Dois Irmãos do Tocantins,0,1084,0,0,373,0,2916,0,0,0,0,0,200,0,0,0,560,8530,0,0,0,0
1707306,Dueré,0,0,0,0,45018,0,147,0,0,0,0,272,2000,0,0,0,1295,8086,0,0,0,0
1707405,Esperantina,0,0,0,0,90,0,43,0,0,0,0,0,303,0,0,0,108,0,0,0,0,0
1707553,Fátima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,2058,43,0,0,0
1707652,Figueirópolis,0,0,0,48,17,0,45,0,0,0,0,0,0,0,0,0,3520,56895,473,0,0,0
1707702,Filadélfia,0,0,0,0,9,0,16,0,0,0,0,0,9,0,0,0,53,0,0,0,0,0
1708205,Formoso do Araguaia,0,0,0,0,143509,0,137,0,0,0,0,136,0,0,0,0,3600,46050,0,0,0,0
1708254,Fortaleza do Tabocão,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,112,6944,0,0,0,0
1708304,Goianorte,0,1305,0,0,23,0,0,0,0,0,0,0,25,0,0,0,1540,11708,0,0,0,0
1709005,Goiatins,0,229,0,0,3426,0,323,0,0,0,0,186,690,0,0,0,11246,46920,11,0,0,0
1709302,Guaraí,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,600,33784,0,0,0,0
1709500,Gurupi,0,0,0,0,42,0,33,0,0,0,0,120,0,0,0,0,800,24299,0,0,0,0
1709807,Ipueiras,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,440,19648,35,0,0,0
1710508,Itacajá,0,0,0,0,126,0,0,0,0,0,0,0,108,0,0,0,959,21064,0,0,0,0
1710706,Itaguatins,0,110,0,7,27,0,35,0,0,0,0,0,103,0,0,0,43,0,0,0,0,0
1710904,Itapiratins,0,0,0,0,19,0,0,0,0,0,0,0,9,0,0,0,10556,30591,0,0,0,0
1711100,Itaporã do Tocantins,0,0,0,0,0,0,23,0,0,0,0,0,7,0,0,0,22,0,0,0,0,0
1711506,Jaú do Tocantins,0,0,0,0,70,0,57,0,0,0,0,0,6,0,0,0,582,4786,0,0,0,0
1711803,Juarina,0,10098,0,0,9,0,0,0,0,0,0,0,14,0,0,0,72,0,0,0,0,0
1711902,Lagoa da Confusão,0,0,0,0,216439,0,38,0,0,0,0,0,4156,0,0,0,8844,124079,70,0,0,12
1711951,Lagoa do Tocantins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8079,0,0,0,0
1712009,Lajeado,0,0,0,0,76,0,288,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0
1712157,Lavandeira,0,0,0,0,4,0,39,0,0,0,0,52,0,0,0,0,54,0,0,0,0,0
1712405,Lizarda,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,96,3600,0,0,0,0
1712454,Luzinópolis,0,0,0,0,0,0,234,0,0,0,0,0,111,0,0,0,207,0,0,0,0,0
1712504,Marianópolis do Tocantins,0,210,0,0,132,0,49,0,0,0,0,74,96,0,0,0,8583,60729,90,0,0,0
1712702,Mateiros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10038,120460,0,0,0,0
1712801,Maurilândia do Tocantins,0,0,0,0,0,0,30,0,0,0,0,0,26,0,0,0,108,0,0,0,0,0
1713205,Miracema do Tocantins,0,32400,0,0,112,0,694,0,0,0,0,0,0,0,0,0,2561,16800,0,0,0,0
1713304,Miranorte,0,10800,0,0,158,0,10,0,0,0,0,0,0,0,0,0,320,17820,0,0,0,0
1713601,Monte do Carmo,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,5143,85892,0,0,0,0
1713700,Monte Santo do Tocantins,0,1182,0,0,180,0,358,0,0,0,0,260,0,0,0,0,48,1313,0,0,0,0
1713809,Palmeiras do Tocantins,0,0,0,0,76,0,134,0,0,0,0,0,60,0,0,0,37,0,0,0,0,0
1713957,Muricilândia,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,15,2923,0,0,0,0
1714203,Natividade,0,0,0,0,52,0,355,0,0,0,0,156,0,0,0,0,239,4827,0,0,0,0
1714302,Nazaré,0,0,0,0,16,0,29,0,0,0,0,0,27,0,24,0,69,0,0,0,0,0
1714880,Nova Olinda,0,0,0,0,26,0,0,0,0,0,0,0,50,0,0,0,212,564,0,0,0,0
1715002,Nova Rosalândia,0,131,0,0,544,0,97,0,0,0,0,19,253,0,0,0,3038,8629,43,0,0,0
1715101,Novo Acordo,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,96,8907,0,0,0,0
1715150,Novo Alegre,0,0,0,0,58,0,47,0,0,0,0,104,0,0,0,0,70,0,0,0,0,0
1715259,Novo Jardim,0,0,0,0,6,0,31,0,0,0,0,104,0,0,0,0,118,0,0,0,0,0
1715507,Oliveira de Fátima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4970,105,0,0,0
1715705,Palmeirante,0,0,0,0,112,0,0,0,0,0,0,0,109,0,0,0,2466,25000,0,0,0,0
1715754,Palmeirópolis,0,0,0,0,49,0,80,0,0,0,0,0,0,0,0,0,3000,5870,0,0,0,0
1716109,Paraíso do Tocantins,0,72,0,0,150,0,38,0,0,0,0,42,9,0,42,0,409,1867,150,0,0,0
1716208,Paranã,0,0,0,0,210,0,171,0,0,0,0,168,26,0,0,0,608,0,0,0,0,0
1716307,Pau D'Arco,0,18360,0,0,16,0,0,0,0,0,0,0,18,0,0,0,58,0,0,0,0,0
1716505,Pedro Afonso,0,180,0,0,2268,0,0,0,0,0,0,129712,0,0,0,0,975,33946,0,0,0,0
1716604,Peixe,0,0,0,0,2932,0,35,0,0,0,0,144,380,0,0,0,9980,134476,0,0,0,0
1716653,Pequizeiro,0,2430,0,0,95,0,282,0,0,0,0,0,18,0,0,0,1178,445,0,0,0,0
1716703,Colméia,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,60,0,0,0,0,0
1717008,Pindorama do Tocantins,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,151,1104,0,0,0,0
1717206,Piraquê,0,0,0,0,96,0,50,0,0,0,0,51,71,0,0,0,1069,3421,0,0,0,0
1717503,Pium,0,3404,0,0,5974,0,157,0,0,0,0,150,9840,0,0,0,5445,30954,0,0,0,0
1717800,Ponte Alta do Bom Jesus,0,0,0,0,81,0,113,0,0,0,0,120,0,0,0,0,122,0,0,0,0,0
1717909,Ponte Alta do Tocantins,0,0,0,0,224,0,0,0,0,0,0,0,405,0,0,0,165,0,0,0,0,0
1718006,Porto Alegre do Tocantins,0,0,0,0,36,0,39,0,0,0,0,13,0,0,0,0,66,0,0,0,0,0
1718204,Porto Nacional,0,7348,0,85,0,0,1081,0,0,0,0,0,131,0,0,0,26782,120077,709,0,0,0
1718303,Praia Norte,0,23,0,8,27,0,35,0,0,0,0,0,124,0,0,0,22,0,0,0,0,0
1718402,Presidente Kennedy,0,0,0,0,11,0,0,0,0,0,0,0,14,0,0,0,188,1372,0,0,0,0
1718451,Pugmil,0,0,0,0,119,0,206,0,0,0,0,208,21,0,0,0,1130,6783,0,0,0,0
1718501,Recursolândia,0,0,0,0,2268,0,16,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
1718550,Riachinho,0,0,0,0,0,0,127,0,0,0,0,0,60,0,0,0,48,0,0,0,0,0
1718659,Rio da Conceição,0,0,0,0,13,0,12,0,0,0,0,52,0,0,0,0,10,0,0,0,0,0
1718709,Rio dos Bois,0,1080,0,0,118,0,0,0,0,0,0,0,0,0,0,0,120,22440,0,0,0,0
1718758,Rio Sono,0,0,0,0,118,0,15,0,0,0,0,0,0,0,0,0,120,2160,0,0,0,0
1718808,Sampaio,0,0,0,6,32,0,96,0,0,0,0,0,115,0,0,0,25,0,0,0,0,0
1718840,Sandolândia,0,0,0,0,50,0,39,0,0,0,0,142,0,0,0,0,420,1135,0,0,0,0
1718865,Santa Fé do Araguaia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11972,18657,0,0,0,0
1718881,Santa Maria do Tocantins,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,537,7544,38,0,0,0
1718899,Santa Rita do Tocantins,0,0,0,0,11205,0,0,0,0,0,0,0,0,0,0,0,1600,29287,0,0,0,0
1718907,Santa Rosa do Tocantins,0,0,0,0,193,0,63,0,0,0,0,0,247,0,0,0,8998,102902,198,0,0,0
1719004,Santa Tereza do Tocantins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
1720002,Santa Terezinha do Tocantins,0,0,0,0,17,0,31,0,0,0,0,0,23,0,0,0,77,0,0,0,0,0
1720101,São Bento do Tocantins,0,0,0,0,0,0,114,0,0,0,0,0,63,0,0,0,677,1944,0,0,0,0
1720150,São Félix do Tocantins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1720200,São Miguel do Tocantins,0,0,0,0,15,0,44,0,0,0,0,0,71,0,0,0,22,0,0,0,0,0
1720259,São Salvador do Tocantins,0,0,0,0,22,0,60,0,0,0,0,0,11,0,0,0,193,0,0,0,0,0
1720309,São Sebastião do Tocantins,0,0,0,0,20,0,25,0,0,0,0,0,42,0,0,0,33,0,0,0,0,0
1720499,São Valério,0,0,0,0,32,0,182,0,0,0,0,180,50,0,0,0,2012,40640,123,0,0,0
1720655,Silvanópolis,0,0,0,0,55,0,94,0,0,0,0,0,0,0,0,0,9720,59624,153,0,0,0
1720804,Sítio Novo do Tocantins,0,24,0,0,42,0,10,0,0,0,0,0,60,0,0,0,29,0,0,0,0,0
1720853,Sucupira,0,0,0,0,41,0,60,0,0,0,0,0,0,0,0,0,4353,33100,179,0,0,0
1720903,Taguatinga,0,0,0,0,122,0,137,0,0,0,0,390,0,0,0,0,21420,0,0,0,0,0
1720937,Taipas do Tocantins,0,0,0,0,7,0,15,0,0,0,0,38,0,0,0,0,42,0,0,0,0,0
1720978,Talismã,0,0,0,0,245,0,43,0,0,0,0,0,0,0,0,0,2208,39736,291,0,0,0
1721000,Palmas,0,0,0,0,57,0,4,0,0,0,0,1778,69,0,0,0,19156,32020,156,0,0,0
1721109,Tocantínia,0,0,0,0,78,0,44,0,0,0,0,0,0,0,0,0,960,7152,0,0,0,0
1721208,Tocantinópolis,0,20,0,0,0,0,0,0,0,0,0,0,21,0,47,0,0,0,0,0,0,0
1721257,Tupirama,0,0,0,0,112,0,15,0,0,0,0,18480,0,0,0,0,300,10951,0,0,0,0
1721307,Tupiratins,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,935,2545,0,0,0,0
1722081,Wanderlândia,0,0,0,0,98,0,22,0,0,0,0,0,131,0,0,0,5585,1261,0,0,0,0
1722107,Xambioá,0,0,0,0,2,0,585,0,0,0,0,7,47,0,0,59,51,0,0,0,0,0
2100055,Açailândia,0,18,0,9,96,0,0,0,0,0,0,0,302,0,0,20,15420,72561,0,160,0,0
2100105,Afonso Cunha,0,0,0,0,269,0,25,0,0,0,0,130,64,0,2,0,52,16464,0,0,0,0
2100154,Água Doce do Maranhão,0,0,0,0,0,0,47,0,0,0,0,19,345,0,0,0,360,0,0,0,0,0
2100204,Alcântara,0,0,0,0,144,0,350,0,0,0,0,0,165,0,21,0,54,0,0,0,0,0
2100303,Aldeias Altas,0,0,0,0,1135,0,20,0,0,0,0,77207,100,0,5,0,195,0,0,0,0,0
2100402,Altamira do Maranhão,0,0,0,0,662,0,24,0,0,0,0,0,1412,0,0,0,390,0,0,0,0,0
2100436,Alto Alegre do Maranhão,0,0,0,0,472,0,3,0,0,0,0,0,77,0,0,0,248,0,0,0,0,0
2100477,Alto Alegre do Pindaré,0,0,0,0,634,0,457,0,0,0,0,0,489,0,0,0,366,0,0,0,0,0
2100501,Alto Parnaíba,0,0,0,0,450,0,0,0,0,0,0,0,2104,0,31,0,23297,127532,2354,0,0,0
2100550,Amapá do Maranhão,0,0,0,0,74,0,21,0,0,0,0,0,198,0,0,0,189,0,0,0,0,0
2100600,Amarante do Maranhão,0,0,0,0,903,0,64,0,0,0,0,68,312,0,0,0,1169,0,0,0,0,0
2100709,Anajatuba,0,0,0,0,246,0,299,0,0,0,0,0,32,0,0,0,90,0,0,0,0,0
2100808,Anapurus,0,0,0,0,474,0,43,0,0,0,0,1470,387,0,17,0,3484,26136,0,0,0,0
2100832,Apicum-Açu,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,33,0,0,0,0,0
2100873,Araguanã,0,0,0,0,288,0,225,0,0,0,0,0,284,0,0,0,153,0,0,0,0,0
2100907,Araioses,0,0,0,0,201,0,388,0,0,0,0,0,1741,0,16,0,580,0,0,0,0,0
2100956,Arame,0,0,0,0,770,0,131,0,0,0,0,0,323,0,0,0,4640,0,0,0,0,0
2101004,Arari,0,0,0,0,7999,0,138,0,0,0,0,0,168,0,0,0,216,0,0,0,0,0
2101103,Axixá,0,0,0,0,9,0,206,0,0,0,0,0,34,0,15,0,90,0,0,0,0,0
2101202,Bacabal,0,0,0,0,832,0,0,0,0,0,0,0,3469,0,0,0,1008,0,0,0,0,0
2101251,Bacabeira,0,0,0,0,49,0,41,0,0,0,0,73,45,0,13,0,104,0,0,0,0,0
2101301,Bacuri,0,0,0,0,11,0,98,0,0,0,0,0,33,0,0,0,158,0,0,0,0,0
2101350,Bacurituba,0,0,0,0,11,0,154,0,0,0,0,0,29,0,0,0,13,0,0,0,0,0
2101400,Balsas,0,0,0,0,1283,0,1281,0,0,0,0,52,14631,0,10,0,165172,507563,10322,0,0,0
2101509,Barão de Grajaú,0,0,0,0,1553,0,318,0,0,0,0,177,295,0,17,0,498,0,0,0,0,0
2101608,Barra do Corda,0,0,0,0,2784,0,638,0,0,0,0,262,3330,0,29,0,992,0,0,0,0,0
2101707,Barreirinhas,0,0,0,0,715,0,148,0,0,0,0,0,381,0,64,0,475,0,0,0,0,0
2101731,Belágua,0,0,0,0,282,0,81,0,0,0,0,88,442,0,24,0,118,0,0,0,0,0
2101772,Bela Vista do Maranhão,0,0,0,0,154,0,166,0,0,0,0,0,229,0,0,0,51,0,0,0,0,0
2101806,Benedito Leite,0,0,0,0,784,0,14,0,0,0,0,28,235,0,5,0,309,7334,0,0,0,0
2101905,Bequimão,0,0,0,0,212,0,98,0,0,0,0,0,272,0,0,0,368,0,0,0,0,0
2101939,Bernardo do Mearim,0,0,0,0,721,0,520,0,0,0,0,0,224,0,61,0,579,0,0,0,0,0
