ibge7,mun,nome_meso,algodao_arb,algodao_herb,banana,batata,cafe_arab,cana,feijao,laranja,limao,manga,milho,soja,sorgo,tangerina,tomate,trigo,leite,ovos,mel
2504900,Cruz do Espírito Santo,Mata Paraibana,0,0,90,0,0,270000,11,40,42,350,10,0,0,0,0,0,68,12,430
2505006,Cubati,Borborema,0,0,0,0,0,0,30,0,0,0,9,0,0,0,0,0,740,11,0
2505105,Cuité,Agreste Paraibano,0,0,0,0,0,0,112,0,0,0,165,0,0,0,0,0,1483,2367,0
2505204,Cuitegi,Agreste Paraibano,0,0,420,0,0,7250,54,35,0,120,48,0,0,0,0,0,279,17,241
2505238,Cuité de Mamanguape,Mata Paraibana,0,0,128,0,0,30000,84,40,24,120,64,0,0,0,0,0,75,10,618
2505279,Curral de Cima,Mata Paraibana,0,0,105,0,0,15000,9,35,0,70,10,0,0,0,0,0,88,9,324
2505303,Curral Velho,Sertão Paraibano,0,0,0,0,0,500,12,0,0,0,34,0,0,0,0,0,708,16,0
2505352,Damião,Agreste Paraibano,0,0,0,0,0,0,80,0,0,0,240,0,0,0,0,0,200,16,0
2505402,Desterro,Sertão Paraibano,0,0,0,0,0,300,102,0,0,0,284,0,0,0,0,0,329,24,0
2505501,Vista Serrana,Sertão Paraibano,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,247,7,0
2505600,Diamante,Sertão Paraibano,0,0,0,0,0,400,13,0,0,0,45,0,0,0,0,0,778,33,648
2505709,Dona Inês,Agreste Paraibano,0,0,112,0,0,0,200,0,0,70,320,0,0,0,0,0,811,48,505
2505808,Duas Estradas,Agreste Paraibano,0,0,84,0,0,1000,66,35,0,80,105,0,0,0,0,0,308,25,130
2505907,Emas,Sertão Paraibano,0,0,0,0,0,0,18,0,0,42,19,0,0,0,0,0,629,17,0
2506004,Esperança,Agreste Paraibano,0,0,250,120,0,0,933,0,350,21,330,0,0,560,0,0,702,1377,0
2506103,Fagundes,Agreste Paraibano,0,0,180,0,0,0,210,60,0,90,400,0,0,0,0,0,1800,110,380
2506202,Frei Martinho,Borborema,0,0,0,0,0,0,4,0,0,15,2,0,0,0,0,0,139,11,0
2506251,Gado Bravo,Agreste Paraibano,0,0,0,0,0,0,100,0,0,0,400,0,0,0,0,0,2480,17,0
2506301,Guarabira,Agreste Paraibano,0,0,350,0,0,4050,68,35,0,160,100,0,0,0,0,0,2023,42,70
2506400,Gurinhém,Agreste Paraibano,0,19,0,0,0,0,330,0,0,40,840,0,0,0,0,0,900,72,2000
2506509,Gurjão,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,17,0
2506608,Ibiara,Sertão Paraibano,0,0,48,0,0,1250,48,0,0,0,218,0,0,0,0,0,701,26,0
2506707,Imaculada,Sertão Paraibano,0,0,0,0,0,300,135,0,0,0,360,0,0,0,0,0,519,12,0
2506806,Ingá,Agreste Paraibano,0,30,0,0,0,0,260,0,0,35,500,0,0,0,0,0,469,28,300
2506905,Itabaiana,Agreste Paraibano,0,1,0,0,0,16200,170,0,0,25,480,0,0,0,0,0,550,123,4000
2507002,Itaporanga,Sertão Paraibano,0,4,60,0,0,1000,20,0,0,100,64,0,0,0,0,0,2104,64,559
2507101,Itapororoca,Mata Paraibana,0,0,120,0,0,150000,120,0,0,80,120,0,0,0,0,0,625,26,360
2507200,Itatuba,Agreste Paraibano,0,26,0,0,0,0,118,0,0,24,500,0,0,0,0,0,700,31,1000
2507309,Jacaraú,Mata Paraibana,0,0,480,0,0,72000,78,70,0,160,105,0,0,0,0,0,111,9,3250
2507408,Jericó,Sertão Paraibano,0,0,0,0,0,0,9,0,0,0,16,0,0,0,0,0,1454,13,3000
2507507,João Pessoa,Mata Paraibana,0,0,144,0,0,3850,0,0,0,64,0,0,0,0,0,0,289,38,1079
2507606,Juarez Távora,Agreste Paraibano,0,42,0,0,0,0,105,0,0,0,840,0,0,0,0,0,589,8,0
2507705,Juazeirinho,Borborema,0,0,0,0,0,0,44,0,0,0,30,0,0,0,0,0,1668,24,0
2507804,Junco do Seridó,Borborema,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,572,8,0
2507903,Juripiranga,Mata Paraibana,0,0,0,0,0,356000,10,0,0,0,100,0,0,0,0,0,60,10,0
2508000,Juru,Sertão Paraibano,0,0,90,0,0,800,110,0,0,0,390,0,0,0,0,0,1112,15,0
2508109,Lagoa,Sertão Paraibano,0,0,0,0,0,0,13,0,0,18,12,0,0,0,0,0,516,19,0
2508208,Lagoa de Dentro,Agreste Paraibano,0,0,0,0,0,0,100,35,0,70,60,0,0,0,0,0,670,29,1105
2508307,Lagoa Seca,Agreste Paraibano,0,0,3750,6,0,0,220,300,315,320,33,0,0,2000,450,0,720,125,0
2508406,Lastro,Sertão Paraibano,0,0,0,0,0,0,13,0,0,0,29,0,0,0,0,0,464,5,0
2508505,Livramento,Borborema,0,0,0,0,0,0,88,0,0,18,107,0,0,0,0,0,776,16,0
2508554,Logradouro,Agreste Paraibano,0,0,0,0,0,0,45,0,0,40,105,0,0,0,0,0,746,13,453
2508604,Lucena,Mata Paraibana,0,0,112,0,0,100000,4,24,24,80,0,0,0,0,0,0,25,8,243
2508703,Mãe d'Água,Sertão Paraibano,0,1,0,0,0,60,17,0,0,0,23,0,0,0,0,0,146,10,297
2508802,Malta,Sertão Paraibano,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,892,4,0
2508901,Mamanguape,Mata Paraibana,0,0,450,0,0,440000,5,40,60,105,5,0,0,0,0,0,212,19,940
2509008,Manaíra,Sertão Paraibano,0,0,0,0,0,0,143,0,0,0,110,0,0,0,0,0,618,20,0
2509057,Marcação,Mata Paraibana,0,0,96,0,0,147400,2,21,0,140,5,0,0,0,0,0,27,11,300
2509107,Mari,Mata Paraibana,0,0,36,0,0,143000,9,0,6,70,10,0,0,0,0,0,226,15,1310
2509156,Marizópolis,Sertão Paraibano,0,0,175,0,0,0,24,0,0,0,13,0,0,0,0,0,332,6,2500
2509206,Massaranduba,Agreste Paraibano,0,0,180,0,0,0,240,60,0,18,525,0,0,70,0,0,1700,72,160
2509305,Mataraca,Mata Paraibana,0,0,180,0,0,167750,8,21,12,35,0,0,0,0,0,0,69,8,2500
2509339,Matinhas,Agreste Paraibano,0,0,1680,0,0,0,285,180,105,24,160,0,0,4900,0,0,442,8,0
2509370,Mato Grosso,Sertão Paraibano,0,0,0,0,0,0,16,0,0,28,31,0,0,0,0,0,475,6,0
2509396,Maturéia,Sertão Paraibano,0,0,0,0,0,0,99,0,0,0,203,0,0,0,0,0,215,17,0
2509404,Mogeiro,Agreste Paraibano,0,0,14,0,0,0,215,0,0,17,405,0,0,0,0,0,700,37,3000
2509503,Montadas,Agreste Paraibano,0,0,0,72,0,0,392,0,0,0,360,0,0,0,0,0,169,323,0
2509602,Monte Horebe,Sertão Paraibano,0,0,24,0,0,0,58,0,0,0,140,0,0,0,120,0,360,3,0
2509701,Monteiro,Borborema,0,0,112,0,0,0,206,6,20,35,270,0,0,0,1500,0,2889,181,700
2509800,Mulungu,Agreste Paraibano,0,0,0,0,0,0,198,24,0,80,350,0,0,0,0,0,2520,31,155
2509909,Natuba,Agreste Paraibano,0,0,7000,0,0,0,116,15,0,12,110,0,0,0,40,0,305,23,2400
2510006,Nazarezinho,Sertão Paraibano,0,0,84,0,0,240,15,0,0,0,5,0,0,0,0,0,1510,15,500
2510105,Nova Floresta,Agreste Paraibano,0,0,0,0,0,0,24,0,80,0,27,0,0,0,0,0,285,7,0
2510204,Nova Olinda,Sertão Paraibano,0,0,24,0,0,0,12,0,0,40,32,0,0,0,0,0,524,22,0
2510303,Nova Palmeira,Borborema,0,0,0,0,0,0,28,0,0,14,55,0,0,0,0,0,696,9,0
2510402,Olho d'Água,Sertão Paraibano,0,12,60,0,0,300,40,0,0,0,36,0,0,0,0,0,913,20,0
2510501,Olivedos,Agreste Paraibano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,15,0
2510600,Ouro Velho,Borborema,0,0,0,0,0,0,18,0,0,0,36,0,0,0,150,0,316,54,0
2510659,Parari,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,27,0
2510709,Passagem,Sertão Paraibano,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,102,5,0
2510808,Patos,Sertão Paraibano,0,0,15,0,0,0,31,0,0,48,68,0,0,0,0,0,1270,31,0
2510907,Paulista,Sertão Paraibano,0,0,198,0,0,400,33,0,0,30,38,0,0,0,0,0,4312,35,0
2511004,Pedra Branca,Sertão Paraibano,0,0,0,0,0,0,18,0,0,35,66,0,0,0,0,0,578,16,0
2511103,Pedra Lavrada,Borborema,0,0,0,0,0,0,37,0,0,0,80,0,0,0,0,0,1598,15,0
2511202,Pedras de Fogo,Mata Paraibana,0,0,112,0,0,1100000,87,21,0,144,30,0,0,0,0,0,129,15312,0
2511301,Piancó,Sertão Paraibano,0,0,0,0,0,0,29,0,0,40,88,0,0,0,0,0,3052,56,0
2511400,Picuí,Borborema,0,0,0,0,0,0,270,0,0,2,240,0,0,0,0,0,2187,36,0
2511509,Pilar,Mata Paraibana,0,0,0,0,0,7150,85,0,0,26,65,0,0,0,100,0,432,64,0
2511608,Pilões,Agreste Paraibano,0,0,9000,0,0,4000,270,70,0,500,120,0,0,0,0,0,378,8,0
2511707,Pilõezinhos,Agreste Paraibano,0,0,3220,0,0,800,90,35,12,210,140,0,0,0,0,0,353,1073,70
2511806,Pirpirituba,Agreste Paraibano,0,0,480,0,0,7000,72,35,0,140,140,0,0,0,0,0,1080,27,450
2511905,Pitimbu,Mata Paraibana,0,0,2200,0,0,21170,0,0,138,180,0,0,0,0,0,0,44,4,200
2512002,Pocinhos,Agreste Paraibano,0,0,0,40,0,0,57,0,0,0,95,0,0,0,0,0,1359,560,0
2512036,Poço Dantas,Sertão Paraibano,0,0,60,0,0,0,96,0,0,0,96,0,0,0,0,0,377,6,800
2512077,Poço de José de Moura,Sertão Paraibano,0,0,60,0,0,0,9,0,0,0,10,0,0,0,0,0,507,11,2500
2512101,Pombal,Sertão Paraibano,0,0,360,0,0,120,22,0,0,90,41,0,0,0,0,0,4890,98,72
2512200,Prata,Borborema,0,0,0,0,0,0,28,0,0,21,40,0,0,0,1200,0,434,65,30
2512309,Princesa Isabel,Sertão Paraibano,0,0,60,0,0,0,182,0,0,0,360,0,0,0,500,0,1427,7161,544
2512408,Puxinanã,Agreste Paraibano,0,0,36,0,0,0,435,18,0,14,150,0,0,16,0,0,385,235,470
2512507,Queimadas,Agreste Paraibano,0,0,0,0,0,0,321,12,0,14,675,0,0,0,300,0,5700,199,2450
2512606,Quixabá,Sertão Paraibano,0,3,0,0,0,0,15,0,0,0,9,0,0,0,0,0,178,3,0
2512705,Remígio,Agreste Paraibano,0,4,480,2,0,0,528,270,0,72,96,0,0,0,0,0,652,30,0
2512721,Pedro Régis,Mata Paraibana,0,0,630,0,0,3500,42,56,0,80,3,0,0,0,0,0,94,12,210
2512747,Riachão,Agreste Paraibano,0,0,0,0,0,0,216,0,0,0,385,0,0,0,0,0,418,15,95
2512754,Riachão do Bacamarte,Agreste Paraibano,0,0,0,0,0,0,62,0,0,0,75,0,0,0,0,0,130,20,520
2512762,Riachão do Poço,Mata Paraibana,0,0,0,0,0,2475,24,21,0,64,30,0,0,0,0,0,93,7,1160
2512788,Riacho de Santo Antônio,Borborema,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,265,7,0
2512804,Riacho dos Cavalos,Sertão Paraibano,0,0,0,0,0,0,20,0,0,0,34,0,0,0,0,0,1716,34,3000
2512903,Rio Tinto,Mata Paraibana,0,0,180,0,0,427500,3,21,0,120,0,0,0,0,0,0,115,13,700
2513000,Salgadinho,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7,0
2513109,Salgado de São Félix,Agreste Paraibano,0,36,50,0,0,0,44,0,0,0,77,0,0,0,16,0,245,46,12000
2513158,Santa Cecília,Agreste Paraibano,0,0,0,0,0,0,13,0,0,40,3,0,0,0,0,0,1195,35,0
2513208,Santa Cruz,Sertão Paraibano,0,3,0,0,0,150,20,0,0,0,30,0,0,0,0,0,1825,4,0
2513307,Santa Helena,Sertão Paraibano,0,0,240,0,0,0,36,0,0,0,60,0,0,0,0,0,2523,8,2500
2513356,Santa Inês,Sertão Paraibano,0,0,0,0,0,500,7,0,0,0,20,0,0,0,90,0,772,23,0
2513406,Santa Luzia,Borborema,0,0,15,0,0,0,1,0,0,22,1,0,0,0,0,0,1343,9,0
2513505,Santana de Mangueira,Sertão Paraibano,0,0,0,0,0,480,53,0,0,40,215,0,0,0,0,0,816,27,0
2513604,Santana dos Garrotes,Sertão Paraibano,0,6,0,0,0,0,18,0,0,0,70,0,0,0,0,0,1413,32,0
2513653,Joca Claudino,Sertão Paraibano,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,672,4,0
2513703,Santa Rita,Mata Paraibana,0,0,432,0,0,781000,0,0,49,120,0,0,0,0,0,0,171,25,0
2513802,Santa Teresinha,Sertão Paraibano,0,0,0,0,0,0,35,0,0,600,25,0,0,0,0,0,1070,35,2500
2513851,Santo André,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,32,50
2513901,São Bento,Sertão Paraibano,0,0,36,0,0,0,54,0,0,28,50,0,0,0,0,0,2172,11,2000
2513927,São Bentinho,Sertão Paraibano,0,0,16,0,0,80,6,0,0,0,8,0,0,0,0,0,1025,10,1150
2513943,São Domingos do Cariri,Borborema,0,0,60,0,0,0,2,0,0,1,6,0,0,0,100,0,345,17,0
2513968,São Domingos,Sertão Paraibano,0,0,90,0,0,0,24,0,0,0,11,0,0,0,0,0,1098,21,196
2513984,São Francisco,Sertão Paraibano,0,0,0,0,0,150,16,0,0,0,24,0,0,0,0,0,662,8,0
2514008,São João do Cariri,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,38,0
2514107,São João do Tigre,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,17,30
2514206,São José da Lagoa Tapada,Sertão Paraibano,0,0,24,0,0,300,18,0,0,0,3,0,0,0,0,0,1825,11,5500
2514305,São José de Caiana,Sertão Paraibano,0,0,0,0,0,500,13,0,0,0,43,0,0,0,0,0,697,32,0
2514404,São José de Espinharas,Sertão Paraibano,0,3,160,0,0,90,40,0,0,28,120,0,0,0,150,0,1497,19,0
2514453,São José dos Ramos,Mata Paraibana,0,0,0,0,0,4950,90,0,0,32,488,0,0,0,0,0,140,62,300
2514503,São José de Piranhas,Sertão Paraibano,0,0,125,0,0,400,73,0,0,16,108,0,0,0,160,0,3285,31,400
2514552,São José de Princesa,Sertão Paraibano,0,0,60,0,0,800,181,0,0,0,340,0,0,0,0,0,762,22,0
2514602,São José do Bonfim,Sertão Paraibano,0,0,0,0,0,0,31,0,0,32,41,0,0,0,0,0,215,6,0
2514651,São José do Brejo do Cruz,Sertão Paraibano,0,0,0,0,0,0,7,0,0,0,20,0,0,0,0,0,1032,17,0
2514701,São José do Sabugi,Borborema,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1253,12,0
2514800,São José dos Cordeiros,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,15,25
2514909,São Mamede,Borborema,0,0,0,0,0,0,3,0,0,24,2,0,0,0,0,0,2199,30,0
2515005,São Miguel de Taipu,Mata Paraibana,0,0,0,0,0,3500,101,0,0,0,30,0,0,0,100,0,142,22,0
2515104,São Sebastião de Lagoa de Roça,Agreste Paraibano,0,0,120,5,0,0,162,70,36,0,0,0,0,840,0,0,648,159,0
2515203,São Sebastião do Umbuzeiro,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,247,17,0
2515302,Sapé,Mata Paraibana,0,0,180,0,0,450000,9,0,0,80,10,0,0,0,0,0,320,14,300
2515401,São Vicente do Seridó,Borborema,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,568,12,0
2515500,Serra Branca,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,284,41,0
2515609,Serra da Raiz,Agreste Paraibano,0,0,240,0,0,2025,114,30,0,35,120,0,0,0,0,0,353,19,218
2515708,Serra Grande,Sertão Paraibano,0,0,0,0,0,500,10,0,0,0,30,0,0,0,0,0,324,19,0
2515807,Serra Redonda,Agreste Paraibano,0,0,300,0,0,0,65,10,0,90,120,0,0,28,0,0,850,43,120
2515906,Serraria,Agreste Paraibano,0,0,6300,0,0,20750,150,150,0,120,150,0,0,0,0,0,936,16,60
2515930,Sertãozinho,Agreste Paraibano,0,0,48,0,0,0,44,18,0,48,48,0,0,0,0,0,230,703,245
2515971,Sobrado,Mata Paraibana,0,0,0,0,0,11000,9,32,0,70,5,0,0,0,0,0,107,9,68
2516003,Solânea,Agreste Paraibano,0,0,980,0,0,900,225,35,0,64,384,0,0,0,0,0,1476,41,554
2516102,Soledade,Agreste Paraibano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,637,0
2516151,Sossêgo,Agreste Paraibano,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,191,13,0
2516201,Sousa,Sertão Paraibano,0,0,2400,0,0,400,196,0,0,56,336,0,0,0,0,0,5707,181,1500
2516300,Sumé,Borborema,0,0,90,0,0,0,8,0,0,0,15,0,0,0,1500,0,523,128,50
2516409,Tacima,Agreste Paraibano,0,98,0,0,0,0,360,0,0,24,840,0,0,0,0,0,948,25,325
2516508,Taperoá,Borborema,0,0,0,0,0,0,3,0,0,17,3,0,0,0,0,0,2604,35,0
2516607,Tavares,Sertão Paraibano,0,0,96,0,0,240,376,0,0,28,297,0,0,0,90,0,896,29,0
2516706,Teixeira,Sertão Paraibano,0,0,0,0,0,0,144,0,0,18,280,0,0,0,60,0,211,49,0
2516755,Tenório,Borborema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,9,0
2516805,Triunfo,Sertão Paraibano,0,0,0,0,0,0,51,0,0,0,32,0,0,0,0,0,1162,25,26000
2516904,Uiraúna,Sertão Paraibano,0,0,0,0,0,0,34,0,0,0,101,0,0,0,0,0,1539,17,2500
2517001,Umbuzeiro,Agreste Paraibano,0,0,0,0,0,0,117,28,0,21,100,0,0,0,0,0,1179,49,0
2517100,Várzea,Borborema,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,970,10,407
2517209,Vieirópolis,Sertão Paraibano,0,3,0,0,0,0,29,0,0,0,38,0,0,0,0,0,1305,8,300
2517407,Zabelê,Borborema,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,241,11,100
2600054,Abreu e Lima,Metropolitana de Recife,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,84,300,1400
2600104,Afogados da Ingazeira,Sertão Pernambucano,0,0,63,0,0,54,219,9,5,30,270,0,0,0,0,0,1000,71,6500
2600203,Afrânio,São Francisco Pernambucano,0,0,0,0,0,0,68,0,0,0,6,0,0,0,0,0,2900,70,0
2600302,Agrestina,Agreste Pernambucano,0,0,100,0,0,0,7,0,0,20,3,0,0,0,0,0,1450,2354,0
2600401,Água Preta,Mata Pernambucana,0,0,2510,0,0,137678,0,0,0,0,0,0,0,0,0,0,3236,1,0
2600500,Águas Belas,Agreste Pernambucano,0,0,432,0,0,0,1998,12,0,0,135,0,0,0,0,0,39026,345,250
2600609,Alagoinha,Agreste Pernambucano,0,0,0,0,0,0,40,0,0,0,171,0,0,0,0,0,4923,32,0
2600708,Aliança,Mata Pernambucana,0,0,256,0,0,500000,9,12,0,0,7,0,0,0,0,0,725,1470,0
2600807,Altinho,Agreste Pernambucano,0,0,200,0,0,0,100,0,0,15,225,0,0,0,0,0,2320,32,0
2600906,Amaraji,Mata Pernambucana,0,0,5000,0,0,300000,0,0,0,0,0,0,0,0,0,0,76,298,1300
2601003,Angelim,Agreste Pernambucano,0,0,48,0,1,0,260,45,12,240,180,0,0,0,0,0,5422,3500,0
2601052,Araçoiaba,Metropolitana de Recife,0,0,24,0,0,62300,0,0,0,0,0,0,0,0,0,0,13,1,0
2601102,Araripina,Sertão Pernambucano,0,0,0,0,0,0,1080,0,0,0,1500,0,0,0,0,0,2046,361,23100
2601201,Arcoverde,Sertão Pernambucano,0,0,0,0,0,0,44,0,0,0,90,0,0,0,400,0,8700,30,0
2601300,Barra de Guabiraba,Agreste Pernambucano,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,38,0,119,0,0
2601409,Barreiros,Mata Pernambucana,0,0,2200,0,0,135000,0,0,0,0,0,0,0,0,0,0,1996,7,0
2601508,Belém de Maria,Mata Pernambucana,0,0,486,0,0,4154,0,0,0,0,0,0,0,0,0,0,547,4,0
2601607,Belém do São Francisco,São Francisco Pernambucano,0,0,180,0,0,0,390,0,0,12000,0,0,0,0,450,0,728,15,0
2601706,Belo Jardim,Agreste Pernambucano,0,0,0,0,0,0,228,0,0,0,400,0,0,0,0,0,13396,14748,0
2601805,Betânia,Sertão Pernambucano,0,0,24,0,0,0,225,0,0,0,225,0,2,0,94,0,90,91,0
2601904,Bezerros,Agreste Pernambucano,0,0,5040,0,0,28000,0,0,0,0,200,0,0,0,9900,0,1620,1403,8200
2602001,Bodocó,Sertão Pernambucano,0,0,0,0,0,0,60,0,0,0,75,0,0,0,0,0,14204,279,8450
2602100,Bom Conselho,Agreste Pernambucano,0,0,6000,0,10,0,857,20,18,0,2700,0,0,0,0,0,61136,1267,200
2602209,Bom Jardim,Agreste Pernambucano,0,0,4900,0,0,45360,0,0,1200,0,0,0,0,0,0,0,1267,154,400
2602308,Bonito,Agreste Pernambucano,0,0,16920,0,0,132000,0,0,0,0,0,0,0,0,3150,0,2052,393,1600
2602407,Brejão,Agreste Pernambucano,0,0,130,0,38,0,135,40,0,480,72,0,0,0,0,0,7802,7902,0
2602506,Brejinho,Sertão Pernambucano,0,0,26,0,0,0,315,0,0,18,450,0,0,0,0,0,487,19,800
2602605,Brejo da Madre de Deus,Agreste Pernambucano,0,0,280,0,0,0,50,0,0,4,225,0,0,0,0,0,590,22,0
2602704,Buenos Aires,Mata Pernambucana,0,0,1200,0,0,22725,8,0,0,0,0,0,0,0,0,0,548,5,0
2602803,Buíque,Agreste Pernambucano,0,0,0,0,0,0,880,0,0,0,380,0,0,0,0,0,47000,80,160
2602902,Cabo de Santo Agostinho,Metropolitana de Recife,0,0,2500,0,0,275000,0,0,0,0,0,0,0,0,0,0,355,60,662
2603009,Cabrobó,São Francisco Pernambucano,0,0,1320,0,0,0,0,30,0,800,0,0,0,0,2750,0,656,32,64
2603108,Cachoeirinha,Agreste Pernambucano,0,0,0,0,0,0,190,0,0,0,1584,0,0,0,0,0,3511,1585,0
2603207,Caetés,Agreste Pernambucano,0,0,0,0,0,0,2292,0,0,48,600,0,0,0,0,0,8310,458,0
2603306,Calçado,Agreste Pernambucano,0,0,0,0,0,0,3630,240,0,0,18,0,0,0,0,0,1959,123,0
2603405,Calumbi,Sertão Pernambucano,0,0,36,0,0,3,72,5,0,367,48,0,0,0,145,0,72,28,0
2603454,Camaragibe,Metropolitana de Recife,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,283,702,1092
2603504,Camocim de São Félix,Agreste Pernambucano,0,0,160,0,0,140000,0,0,0,0,0,0,0,0,1260,0,612,51,0
2603603,Camutanga,Mata Pernambucana,0,0,3240,0,0,165000,96,25,0,600,90,0,0,0,0,0,224,1,126
2603702,Canhotinho,Agreste Pernambucano,0,0,640,0,0,2000,520,0,0,0,900,0,0,0,0,0,18725,377,0
2603801,Capoeiras,Agreste Pernambucano,0,0,0,0,0,0,835,0,0,48,175,0,0,0,0,0,25758,201,0
2603900,Carnaíba,Sertão Pernambucano,0,0,34,0,0,144,616,10,15,35,960,0,0,0,0,0,945,75,3000
2603926,Carnaubeira da Penha,São Francisco Pernambucano,0,0,800,0,0,0,0,0,0,180,0,0,0,0,0,0,96,42,500
2604007,Carpina,Mata Pernambucana,0,0,49,0,0,82000,0,0,0,0,6,0,0,0,0,0,2310,685,0
2604106,Caruaru,Agreste Pernambucano,0,0,240,0,0,55,90,0,0,35,150,0,0,0,0,0,3350,10655,0
2604155,Casinhas,Agreste Pernambucano,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,2302,9,0
2604205,Catende,Mata Pernambucana,0,0,1521,0,0,14700,0,0,0,0,0,0,0,0,0,0,819,2,0
2604304,Cedro,Sertão Pernambucano,0,0,60,0,0,0,480,0,0,0,135,0,0,0,1650,0,780,46,0
2604403,Chã de Alegria,Mata Pernambucana,0,0,160,0,0,126900,0,0,0,0,3,0,0,0,0,0,113,3435,0
2604502,Chã Grande,Mata Pernambucana,0,0,350,0,0,14900,0,0,0,0,0,0,0,0,0,0,423,77,1000
2604601,Condado,Mata Pernambucana,0,0,154,0,0,244400,360,0,0,0,160,0,0,0,0,0,249,3,0
2604700,Correntes,Agreste Pernambucano,0,0,420,0,8,0,143,420,0,0,180,0,0,0,0,0,21654,520,45
2604809,Cortês,Mata Pernambucana,0,0,1000,0,0,71675,0,0,0,0,0,0,0,0,0,0,3,0,0
2604908,Cumaru,Agreste Pernambucano,0,0,0,0,0,0,160,0,0,0,3000,0,0,0,0,0,2347,144,350
2605004,Cupira,Agreste Pernambucano,0,0,390,0,0,0,46,0,0,4,50,0,0,0,0,0,845,11,0
2605103,Custódia,Sertão Pernambucano,0,0,0,0,0,0,150,0,0,0,360,0,0,0,3000,0,1150,40,1400
2605152,Dormentes,São Francisco Pernambucano,0,0,0,0,0,80,72,0,0,0,24,0,0,0,0,0,1890,86,480
2605202,Escada,Mata Pernambucana,0,0,1493,0,0,826144,0,0,0,0,0,0,0,0,0,0,126,1,8000
2605301,Exu,Sertão Pernambucano,0,0,8,0,150,0,240,0,0,0,432,0,0,0,0,0,10340,269,15000
2605400,Feira Nova,Agreste Pernambucano,0,0,0,0,0,2250,30,0,14,0,210,0,0,0,0,0,1137,141,0
2605459,Fernando de Noronha,Metropolitana de Recife,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
2605509,Ferreiros,Mata Pernambucana,0,0,360,0,0,153000,30,0,0,0,68,0,0,0,0,0,340,1,0
2605608,Flores,Sertão Pernambucano,0,0,225,0,0,7,1260,0,0,0,840,0,0,0,0,0,551,147,0
2605707,Floresta,São Francisco Pernambucano,0,0,90,0,0,0,120,0,0,0,90,0,0,0,1750,0,999,66,1275
2605806,Frei Miguelinho,Agreste Pernambucano,0,60,0,0,0,0,12,0,0,0,81,0,0,0,0,0,1430,28,0
2605905,Gameleira,Mata Pernambucana,0,0,0,0,0,343386,0,0,0,0,0,0,0,0,0,0,36,0,42
2606002,Garanhuns,Agreste Pernambucano,0,0,80,0,0,0,968,40,0,0,2000,0,0,0,800,0,16309,2407,500
2606101,Glória do Goitá,Mata Pernambucana,0,0,0,0,0,58800,80,0,160,0,60,0,0,0,0,0,762,3015,0
2606200,Goiana,Mata Pernambucana,0,0,41,0,0,600000,160,12,8,0,180,0,0,0,0,0,339,17000,0
2606309,Granito,Sertão Pernambucano,0,0,0,0,0,0,5,0,0,0,24,0,0,0,0,0,5941,33,0
2606408,Gravatá,Agreste Pernambucano,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,3024,531,2000
2606507,Iati,Agreste Pernambucano,0,0,0,0,0,0,1218,0,0,0,1200,0,0,0,0,0,17215,932,0
2606606,Ibimirim,Sertão Pernambucano,0,0,6000,0,0,0,200,0,0,0,6000,0,0,0,4500,0,1000,1418,30000
2606705,Ibirajuba,Agreste Pernambucano,0,0,0,0,0,0,560,0,0,0,210,0,0,0,0,0,3278,131,0
