ibge7,meso,nome_meso,micro,nome_micro,mun,tx_mort_acid_15_29,tx_mort_hom_15_29,tx_mort_mama,tx_mort_inf,existe_conselho_saude,tx_analf_25m,prop_fund_25m,perc_med_25m,tx_med_adeq,tx_med_lab,existe_conselho_educ,tx_crimes_pat,tx_crimes_pes,tx_hom,existe_uni_infra,perc_energia,perc_banagua,perc_esgoto,perc_lixo,pop_total,pop_masc,pop_fem,raz_dep,tx_urb,tx_fec,esp_vida,rdpc,renocup,perc_rdpc_140,fam_pbf,tx_emp_form,rend_pc_form,pib_pc,perc_agro,perc_serv,tx_ativ_18m
3127008,3105,Triângulo Mineiro/Alto Paranaíba,31021,Frutal,Fronteira,51.3,24.51,14.68,6.13,Sim,12.8,37.5,24.6,34.2,100.0,Sim,85.4,49.8,14.2,Não,99.84,98.15,88.96,98.99,14047,7223,6805,44.0,93.26,2.56,77.0,598.68,993.39,4.51,442,19.1,224.73,56106.45,19.73,33.84,68.19
3127057,3104,Vale do Mucuri,31016,Nanuque,Fronteira dos Vales,0.0,0.0,0.0,0.0,Não,38.8,23.3,15.44,38.4,100.0,Sim,21.3,64.0,0.0,Não,95.25,83.5,41.33,84.0,4687,2389,2298,60.94,64.82,2.61,74.0,255.11,466.26,35.0,712,9.0,41.87,5146.86,45.31,39.08,49.6
3127073,3102,Norte de Minas,31005,Salinas,Fruta de Leite,192.18,0.0,0.0,29.7,Sim,45.4,13.6,7.88,22.0,100.0,Sim,67.3,16.8,0.0,Não,95.08,56.15,0.08,82.34,5940,3024,2916,68.03,34.28,2.3,73.0,241.93,326.59,38.78,934,9.8,53.09,5347.28,64.37,24.25,65.09
3127107,3105,Triângulo Mineiro/Alto Paranaíba,31021,Frutal,Frutal,28.21,28.3,11.37,10.77,Sim,7.8,44.0,26.19,45.5,93.7,Sim,155.2,86.0,13.0,Não,99.84,96.36,85.01,99.24,53474,27073,26395,40.26,86.2,2.15,77.0,752.01,1248.61,5.28,2729,28.7,223.42,17273.91,18.98,37.38,66.66
3127206,3107,Metropolitana de Belo Horizonte,31027,Sete Lagoas,Funilândia,212.09,0.0,0.0,18.87,Sim,16.0,29.5,20.45,52.3,100.0,Sim,77.8,25.9,0.0,Não,99.77,91.6,30.2,98.19,3854,1958,1897,50.75,52.63,2.33,76.0,360.59,630.3,20.55,459,22.4,126.39,8213.37,24.53,36.81,53.94
3127305,3108,Vale do Rio Doce,31037,Governador Valadares,Galiléia,0.0,0.0,0.0,21.05,Sim,23.5,28.6,17.6,45.8,1.1,Sim,28.7,71.9,0.0,Não,99.19,97.93,72.35,82.27,6966,3405,3546,53.81,81.89,2.27,73.0,442.14,789.25,17.06,558,16.5,92.7,6850.3,24.8,40.19,54.26
3127339,3102,Norte de Minas,31004,Janaúba,Gameleiras,0.0,0.0,0.0,15.87,Sim,33.8,25.5,17.36,53.5,100.0,Sim,19.4,19.4,19.4,Não,96.73,75.2,,70.51,5139,2624,2515,47.87,27.5,1.95,73.0,258.85,351.42,43.87,767,5.5,31.36,7241.49,53.05,29.1,63.24
3127354,3102,Norte de Minas,31007,Montes Claros,Glaucilândia,0.0,0.0,0.0,0.0,Não,16.5,33.1,22.03,74.2,100.0,Sim,33.7,0.0,0.0,Não,99.56,83.25,19.77,94.94,2964,1496,1466,53.13,35.38,1.96,74.0,293.97,400.03,28.58,414,14.2,68.63,6063.61,53.16,26.28,65.69
3127370,3108,Vale do Rio Doce,31041,Aimorés,Goiabeira,134.95,121.8,63.82,0.0,Não,27.9,29.2,17.48,38.6,100.0,Sim,32.7,98.2,0.0,Não,99.78,98.13,67.26,91.18,3054,1486,1567,48.83,81.0,1.81,73.0,398.14,736.87,22.82,356,9.8,59.63,6671.71,26.43,41.74,50.4
3127388,3112,Zona da Mata,31065,Juiz de Fora,Goianá,0.0,0.0,0.0,0.0,Sim,12.7,41.2,29.27,64.4,100.0,Sim,27.3,0.0,0.0,Não,100.0,99.7,76.8,100.0,3659,1845,1814,47.75,81.14,2.13,75.0,558.09,729.3,11.13,224,18.1,107.79,7721.82,24.76,42.37,63.09
3127404,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Gonçalves,0.0,0.0,0.0,0.0,Sim,16.0,27.7,17.71,56.6,100.0,Sim,47.3,0.0,0.0,Não,99.46,98.33,31.44,100.0,4220,2192,2028,46.66,27.58,2.12,75.0,519.03,679.08,10.76,147,16.5,101.05,6513.88,36.8,35.08,66.86
3127503,3108,Vale do Rio Doce,31035,Guanhães,Gonzaga,0.0,0.0,0.0,12.99,Não,25.9,20.4,13.4,43.9,100.0,Sim,16.8,16.8,0.0,Não,99.43,83.24,45.93,95.58,5919,2927,2994,55.5,54.67,1.69,71.0,258.04,486.61,39.93,661,10.3,55.33,4633.98,34.56,31.28,52.62
3127602,3103,Jequitinhonha,31010,Diamantina,Gouveia,61.01,0.0,16.61,20.13,Não,10.8,34.5,20.52,58.0,100.0,Sim,8.5,25.6,8.5,Não,98.7,95.86,65.2,99.13,11687,5662,6019,46.07,70.45,1.47,75.0,382.78,611.52,20.51,896,21.5,107.68,7498.0,21.55,30.37,60.79
3127701,3108,Vale do Rio Doce,31037,Governador Valadares,Governador Valadares,24.51,87.8,12.28,10.02,Sim,9.4,50.5,34.56,50.1,93.0,Sim,320.0,104.2,34.5,Sim,99.87,98.0,91.82,98.1,263594,124391,137546,46.04,96.06,2.05,75.0,678.74,1123.63,9.97,14225,30.4,224.79,12680.64,4.69,48.74,65.34
3127800,3102,Norte de Minas,31008,Grão Mogol,Grão Mogol,22.57,0.0,0.0,11.05,Sim,25.9,22.6,13.8,32.8,79.3,Sim,46.5,13.3,13.3,Não,95.59,67.73,20.63,95.66,15026,7727,7297,54.06,35.88,2.3,72.0,293.87,484.67,32.35,1457,20.9,112.02,13131.03,38.63,35.81,65.56
3127909,3105,Triângulo Mineiro/Alto Paranaíba,31019,Patrocínio,Grupiara,0.0,0.0,0.0,0.0,Sim,9.5,41.5,30.65,54.1,100.0,Sim,0.0,0.0,0.0,Não,100.0,98.52,1.04,99.6,1373,714,659,47.75,85.43,2.4,76.0,548.38,838.47,5.37,101,32.4,168.75,12716.8,26.63,56.87,66.44
3128006,3108,Vale do Rio Doce,31035,Guanhães,Guanhães,23.58,0.0,6.23,18.18,Sim,15.3,34.5,24.53,45.7,94.9,Sim,31.9,54.3,15.9,Não,98.84,91.89,69.21,96.74,31266,15201,16061,48.68,81.32,1.62,74.0,560.99,970.98,18.2,2096,28.8,175.85,10720.62,21.98,38.0,67.57
3128105,3110,Sul/Sudoeste de Minas,31050,Varginha,Guapé,59.26,0.0,15.17,7.94,Sim,10.5,30.0,19.39,53.9,100.0,Sim,0.0,0.0,0.0,Não,99.6,99.48,62.77,99.8,13838,7281,6591,44.64,51.72,1.84,75.0,487.68,742.73,7.41,1194,18.4,102.09,8945.31,43.65,27.0,66.59
3128204,3112,Zona da Mata,31060,Ponte Nova,Guaraciaba,0.0,0.0,19.81,9.43,Não,22.2,20.2,12.92,38.6,100.0,Sim,39.1,0.0,0.0,Não,98.55,84.11,31.36,99.34,10223,5174,5049,48.7,31.48,1.57,73.0,373.48,481.78,23.01,1314,10.9,59.01,4601.69,52.07,26.91,61.55
3128253,3102,Norte de Minas,31009,Bocaiúva,Guaraciama,0.0,0.0,0.0,0.0,Sim,22.7,37.1,25.35,85.7,100.0,Sim,21.2,0.0,0.0,Não,98.35,91.68,0.66,97.54,4719,2378,2340,46.5,64.12,1.99,73.0,306.99,460.47,23.9,701,10.9,54.07,6244.47,61.1,24.65,65.2
3128303,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,Guaranésia,0.0,0.0,10.85,24.15,Sim,14.0,36.9,23.39,46.9,100.0,Sim,32.0,21.3,5.3,Não,100.0,99.77,88.08,99.27,18714,9498,9216,42.91,89.96,1.89,76.0,598.17,879.94,5.77,755,36.6,314.18,14660.35,31.13,25.1,69.26
3128402,3112,Zona da Mata,31064,Ubá,Guarani,139.34,0.0,0.0,0.0,Sim,14.2,33.2,22.86,29.2,100.0,Sim,57.6,11.5,0.0,Não,99.37,97.69,67.71,99.38,8688,4423,4255,46.6,79.23,1.92,76.0,568.73,832.64,12.13,381,24.0,124.42,9686.44,19.47,38.2,63.82
3128501,3112,Zona da Mata,31065,Juiz de Fora,Guarará,0.0,0.0,0.0,22.73,Sim,10.6,31.3,16.86,32.8,100.0,Não,76.3,0.0,0.0,Não,100.0,98.45,88.81,100.0,3932,1950,1979,48.51,88.75,2.23,73.0,457.9,697.38,11.42,319,25.1,127.15,7481.19,14.55,37.61,61.89
3128600,3101,Noroeste de Minas,31002,Paracatu,Guarda-Mor,60.79,0.0,0.0,63.29,Sim,13.2,33.5,19.56,47.3,100.0,Sim,60.9,30.4,0.0,Não,98.49,94.61,53.26,99.9,6569,3427,3138,46.19,56.18,2.56,75.0,660.72,1182.05,10.15,546,27.6,173.44,33723.91,52.2,29.68,69.25
3128709,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,Guaxupé,15.91,22.89,16.12,3.16,Sim,7.4,47.4,31.72,55.9,96.4,Não,84.9,24.2,8.0,Não,99.98,99.5,91.73,99.39,49491,24545,24746,41.76,94.03,1.55,78.0,746.7,1085.02,4.21,1860,37.7,295.38,24042.35,16.95,35.73,67.62
3128808,3112,Zona da Mata,31064,Ubá,Guidoval,57.44,0.0,28.03,0.0,Sim,13.4,29.6,17.37,44.9,100.0,Sim,27.7,13.8,0.0,Não,99.9,98.53,63.56,99.0,7210,3638,3568,47.18,72.15,1.98,75.0,512.85,695.64,6.56,413,24.5,138.59,8331.42,18.67,26.14,62.49
3128907,3105,Triângulo Mineiro/Alto Paranaíba,31020,Patos de Minas,Guimarânia,55.68,0.0,0.0,0.0,Sim,11.1,37.0,22.65,35.9,100.0,Sim,82.5,27.5,0.0,Não,100.0,97.82,80.33,99.69,7290,3713,3552,48.01,81.54,2.28,75.0,552.31,963.34,9.63,560,12.3,75.12,11713.49,37.25,28.29,63.62
3129004,3112,Zona da Mata,31064,Ubá,Guiricema,0.0,47.42,23.36,0.0,Não,15.4,25.7,16.73,52.0,100.0,Sim,57.4,22.9,11.4,Não,100.0,99.23,38.95,98.51,8697,4427,4280,46.11,48.52,1.59,74.0,469.56,692.61,13.1,719,14.7,76.85,7616.87,42.59,23.4,57.16
3129103,3105,Triângulo Mineiro/Alto Paranaíba,31017,Ituiutaba,Gurinhatã,0.0,0.0,0.0,0.0,Sim,17.3,29.6,17.96,50.0,100.0,Sim,32.5,32.5,16.2,Não,97.46,95.37,43.74,98.94,6137,3237,2900,49.25,43.87,2.56,77.0,587.76,859.83,10.42,638,15.4,106.65,16641.99,49.69,25.91,64.8
3129202,3110,Sul/Sudoeste de Minas,31053,Santa Rita do Sapucaí,Heliodora,0.0,0.0,0.0,25.97,Sim,15.8,30.0,16.33,50.7,100.0,Sim,32.6,32.6,16.3,Não,99.93,99.88,70.78,99.83,6120,3117,3004,45.68,72.37,1.98,74.0,474.0,787.85,8.98,391,22.0,108.99,10191.16,53.9,20.19,59.57
3129301,3108,Vale do Rio Doce,31040,Caratinga,Iapu,77.25,35.59,19.29,16.13,Sim,20.5,24.6,14.34,35.3,100.0,Sim,19.3,29.0,29.0,Não,99.88,98.01,59.11,97.9,10331,5132,5183,50.95,69.45,2.16,74.0,427.85,769.96,19.37,1046,9.6,49.9,5438.11,31.66,32.25,49.44
3129400,3111,Campo das Vertentes,31059,Barbacena,Ibertioga,0.0,0.0,0.0,33.9,Não,17.4,22.2,15.32,49.7,100.0,Sim,39.7,0.0,0.0,Não,99.94,98.04,64.82,96.22,5029,2543,2493,46.06,68.65,2.32,75.0,347.21,584.24,22.03,471,18.7,102.28,8497.81,37.1,32.86,56.61
3129509,3105,Triângulo Mineiro/Alto Paranaíba,31023,Araxá,Ibiá,0.0,0.0,8.8,14.39,Sim,7.8,37.5,21.94,52.6,95.5,Sim,64.6,21.5,0.0,Não,99.39,94.7,82.57,99.53,23265,11858,11360,42.34,84.62,2.16,78.0,781.68,1123.13,6.28,1182,26.3,203.71,25506.16,31.34,30.61,66.59
3129608,3102,Norte de Minas,31006,Pirapora,Ibiaí,45.6,43.54,0.0,40.82,Sim,23.5,24.8,15.29,28.9,100.0,Sim,0.0,12.7,12.7,Não,96.23,75.37,0.64,78.62,7839,4034,3805,54.17,76.59,2.83,73.0,269.24,435.92,36.3,971,6.4,29.19,5606.59,47.08,30.36,60.14
3129657,3102,Norte de Minas,31007,Montes Claros,Ibiracatu,0.0,0.0,0.0,0.0,Sim,34.3,21.3,12.89,41.0,100.0,Sim,0.0,16.2,16.2,Não,98.33,71.06,1.91,88.24,6155,3218,2937,58.39,50.74,2.11,72.0,225.72,406.71,44.38,794,8.8,40.58,4615.28,48.0,33.6,52.08
3129707,3110,Sul/Sudoeste de Minas,31047,Passos,Ibiraci,60.75,64.58,0.0,6.76,Não,11.9,39.6,22.89,37.4,100.0,Sim,0.0,8.2,8.2,Não,99.51,97.5,71.23,99.89,12177,6364,5812,44.61,67.41,2.01,76.0,609.71,1010.38,3.99,421,22.8,172.03,39123.72,43.26,26.96,70.77
3129806,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,Ibirité,15.65,95.13,7.4,11.78,Sim,7.6,42.3,24.31,39.3,95.9,Sim,70.4,53.4,31.4,Não,99.84,98.51,78.78,98.21,159026,77839,81115,43.93,99.77,1.74,75.0,525.64,869.38,7.9,8046,15.6,152.05,7952.08,1.24,43.83,68.96
3129905,3110,Sul/Sudoeste de Minas,31051,Poços de Caldas,Ibitiúra de Minas,0.0,116.28,0.0,37.04,Sim,13.8,30.8,16.93,65.0,100.0,Sim,29.5,0.0,0.0,Não,100.0,96.95,68.32,99.68,3406,1760,1622,43.89,70.08,1.87,73.0,479.81,692.86,12.15,184,15.2,101.24,10096.41,47.06,19.34,69.91
3130002,3109,Oeste de Minas,31046,Oliveira,Ibituruna,0.0,0.0,0.0,28.57,Não,13.1,32.6,21.91,47.8,100.0,Sim,0.0,0.0,0.0,Não,100.0,99.65,86.02,99.56,2866,1448,1418,54.04,86.71,2.18,74.0,426.36,724.85,11.53,229,19.2,105.81,10785.4,50.42,28.2,57.31
3130051,3102,Norte de Minas,31003,Januária,Icaraí de Minas,0.0,0.0,0.0,25.42,Não,21.7,28.8,18.22,31.1,100.0,Sim,0.0,0.0,0.0,Não,98.23,58.89,11.77,84.59,10737,5567,5179,53.47,27.79,2.23,73.0,277.4,448.72,37.63,1345,4.6,19.43,4635.01,49.26,30.18,67.61
3130101,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,Igarapé,64.66,119.88,5.77,18.67,Sim,9.2,40.9,26.3,39.4,98.7,Sim,252.5,91.8,43.0,Não,100.0,97.52,58.97,94.7,34879,17520,17331,46.71,93.72,2.21,76.0,570.58,1019.52,10.82,1361,23.6,181.44,12844.99,6.12,40.79,65.77
3130200,3109,Oeste de Minas,31043,Divinópolis,Igaratinga,116.14,82.68,0.0,9.01,Não,9.0,25.1,13.79,29.7,100.0,Sim,64.7,21.5,21.5,Não,99.72,99.55,73.42,98.78,9265,4773,4491,42.37,82.87,1.83,76.0,556.96,914.17,5.32,384,39.8,242.42,9345.61,13.06,32.51,68.81
3130309,3109,Oeste de Minas,31042,Piuí,Iguatama,48.12,0.0,0.0,0.0,Sim,6.9,41.2,27.2,39.8,93.8,Sim,24.9,12.4,0.0,Não,99.86,99.58,81.12,98.35,8031,4034,3995,37.59,83.63,1.68,75.0,604.59,954.55,3.63,548,25.3,198.14,28859.07,24.38,37.5,62.15
3130408,3111,Campo das Vertentes,31057,Lavras,Ijaci,66.18,62.42,0.0,0.0,Sim,8.6,39.5,27.53,53.0,100.0,Sim,0.0,51.2,0.0,Não,99.95,99.24,71.16,96.23,5863,2964,2895,46.31,95.66,1.84,75.0,495.95,891.74,7.03,333,39.4,362.35,46509.51,17.37,33.38,62.68
3130507,3110,Sul/Sudoeste de Minas,31050,Varginha,Ilicínea,0.0,65.0,17.77,7.14,Sim,11.8,31.0,17.42,49.0,100.0,Sim,26.1,34.8,26.1,Não,100.0,99.51,78.0,99.58,11488,5860,5628,47.93,79.18,1.97,75.0,500.79,784.59,6.93,869,28.5,156.11,9364.19,45.01,22.27,68.14
3130556,3108,Vale do Rio Doce,31040,Caratinga,Imbé de Minas,0.0,0.0,0.0,0.0,Sim,22.0,14.1,6.89,25.3,100.0,Sim,15.5,46.7,31.1,Não,99.51,93.51,30.18,96.42,6412,3293,3131,52.5,31.85,2.45,70.0,281.68,418.25,29.74,817,9.5,50.38,6511.76,65.65,19.98,57.42
3130606,3110,Sul/Sudoeste de Minas,31051,Poços de Caldas,Inconfidentes,61.61,0.0,59.05,0.0,Sim,10.3,31.3,20.37,100.0,100.0,Sim,57.9,0.0,0.0,Não,99.91,97.66,54.38,99.91,6904,3521,3387,40.76,53.24,1.41,76.0,579.13,867.94,9.37,457,22.6,124.99,7741.93,30.23,27.01,67.4
3130655,3102,Norte de Minas,31005,Salinas,Indaiabira,0.0,0.0,0.0,13.33,Sim,42.5,16.2,10.53,42.0,100.0,Sim,27.2,13.6,0.0,Não,94.31,60.63,13.5,90.41,7327,3735,3595,55.8,37.41,1.93,73.0,286.93,396.78,34.04,892,9.6,50.02,4916.76,54.18,23.91,66.03
3130705,3105,Triângulo Mineiro/Alto Paranaíba,31018,Uberlândia,Indianópolis,0.0,0.0,0.0,46.88,Sim,13.8,30.5,18.92,34.3,100.0,Sim,80.7,32.3,32.3,Não,99.95,91.33,59.49,98.13,6181,3231,2959,45.15,65.53,2.54,75.0,499.36,917.02,8.16,371,29.1,208.02,46785.44,56.57,26.58,64.81
3130804,3111,Campo das Vertentes,31057,Lavras,Ingaí,0.0,0.0,0.0,0.0,Sim,9.7,32.6,18.21,43.9,100.0,Sim,0.0,0.0,0.0,Não,100.0,99.32,56.38,98.57,2636,1391,1238,43.28,62.0,2.41,76.0,602.08,1045.64,8.11,165,24.6,145.33,13769.98,48.54,26.19,66.23
3130903,3108,Vale do Rio Doce,31040,Caratinga,Inhapim,69.77,0.0,0.0,12.93,Sim,18.7,26.1,15.51,47.7,100.0,Sim,49.3,24.7,4.1,Não,98.41,97.85,37.75,80.08,24269,12129,12165,50.67,57.6,1.87,75.0,434.81,696.52,22.35,2637,14.8,62.61,6772.27,46.41,29.94,59.87
3131000,3107,Metropolitana de Belo Horizonte,31027,Sete Lagoas,Inhaúma,0.0,64.56,0.0,14.93,Não,10.8,41.5,25.16,54.9,100.0,Sim,52.0,52.0,34.7,Não,99.81,96.29,14.72,98.65,5781,2909,2851,45.94,73.02,1.75,76.0,477.55,777.56,10.65,494,32.0,190.56,12925.59,17.08,46.84,68.37
3131109,3106,Central Mineira,31025,Curvelo,Inimutaba,0.0,0.0,0.0,11.9,Sim,15.6,29.5,18.23,46.0,100.0,Sim,74.3,0.0,0.0,Não,99.34,94.49,42.55,97.6,6729,3329,3395,49.1,70.54,2.05,74.0,389.93,579.28,17.97,589,21.5,121.02,9038.5,30.04,31.52,66.37
3131158,3108,Vale do Rio Doce,31040,Caratinga,Ipaba,43.2,0.0,12.05,17.01,Sim,15.3,34.2,21.83,41.6,100.0,Sim,41.9,53.8,23.9,Não,98.43,97.0,73.03,98.68,16692,8411,8297,51.92,89.94,2.14,75.0,403.9,745.86,15.13,1583,14.7,74.28,4234.73,12.43,40.3,62.69
3131208,3108,Vale do Rio Doce,31041,Aimorés,Ipanema,68.95,22.64,10.68,21.19,Sim,17.3,33.8,21.95,51.1,100.0,Sim,11.0,22.0,11.0,Não,99.19,98.57,68.59,98.57,18169,8806,9364,49.8,78.15,1.88,76.0,518.1,845.2,17.14,1693,17.0,106.45,7089.88,25.93,37.47,60.89
3131307,3108,Vale do Rio Doce,31039,Ipatinga,Ipatinga,22.5,49.11,12.98,11.47,Sim,6.2,57.7,39.71,62.7,100.0,Sim,228.0,63.8,20.0,Não,99.93,98.72,97.59,99.85,239177,116004,123036,38.84,98.96,1.61,77.0,862.91,1395.93,5.92,9681,47.6,534.03,30930.4,0.75,41.89,65.23
3131406,3105,Triângulo Mineiro/Alto Paranaíba,31017,Ituiutaba,Ipiaçu,0.0,0.0,0.0,0.0,Sim,19.5,33.6,20.67,45.4,100.0,Sim,0.0,24.3,24.3,Não,100.0,99.92,91.07,100.0,4106,2096,2011,46.63,91.09,2.51,74.0,550.98,1023.53,6.43,327,22.3,126.92,13272.6,32.75,39.38,57.65
3131505,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Ipuiúna,43.07,0.0,0.0,21.74,Sim,14.5,24.9,16.47,39.6,100.0,Sim,21.0,10.5,0.0,Não,99.76,99.06,59.53,99.34,9522,4937,4584,40.62,78.23,2.15,77.0,719.24,1171.98,7.0,744,17.1,107.27,13076.39,43.44,24.99,68.19
3131604,3105,Triângulo Mineiro/Alto Paranaíba,31019,Patrocínio,Iraí de Minas,0.0,0.0,0.0,21.05,Sim,10.5,33.2,21.43,53.3,100.0,Sim,61.8,30.9,30.9,Não,100.0,97.13,80.38,99.41,6464,3381,3086,44.91,79.76,2.47,76.0,642.98,1078.83,6.02,426,16.1,121.16,17892.01,46.47,33.24,70.11
3131703,3107,Metropolitana de Belo Horizonte,31031,Itabira,Itabira,20.5,22.89,14.02,15.51,Sim,7.8,52.6,36.79,51.4,96.6,Sim,155.7,28.2,9.1,Não,99.81,96.96,89.41,98.69,109551,52733,57050,41.22,93.2,1.85,77.0,744.61,1113.96,7.46,3282,46.3,505.62,39195.25,5.88,43.64,68.28
3131802,3108,Vale do Rio Doce,31038,Mantena,Itabirinha,0.0,0.0,18.62,6.8,Sim,25.4,33.0,16.99,36.8,100.0,Sim,28.0,28.0,18.7,Não,99.47,95.99,66.71,96.72,10692,5322,5370,50.11,78.28,1.99,75.0,390.33,716.05,23.94,1234,10.7,57.97,5393.43,29.32,34.35,54.36
3131901,3107,Metropolitana de Belo Horizonte,31033,Ouro Preto,Itabirito,40.85,16.83,12.98,17.57,Não,4.9,50.8,34.77,35.2,100.0,Sim,37.4,19.8,6.6,Não,99.94,99.38,83.95,99.21,45484,22337,23112,41.29,95.86,1.46,75.0,784.55,1202.81,3.08,1199,40.1,307.14,43467.52,3.32,37.57,67.74
3132008,3102,Norte de Minas,31008,Grão Mogol,Itacambira,68.49,0.0,0.0,0.0,Não,21.6,32.8,19.25,43.5,100.0,Sim,0.0,20.0,20.0,Não,96.27,69.12,2.36,89.06,4982,2678,2310,48.75,20.17,1.85,72.0,277.92,438.83,39.05,689,24.9,152.59,7072.44,52.74,27.07,57.34
3132107,3102,Norte de Minas,31003,Januária,Itacarambi,20.1,76.58,22.53,16.18,Sim,24.0,33.4,22.89,43.5,100.0,Sim,45.1,39.5,16.9,Não,97.32,90.86,8.62,97.48,17739,8842,8878,61.18,77.87,2.35,72.0,321.22,687.7,31.15,2137,18.2,89.88,6166.83,32.14,37.58,60.19
3132206,3107,Metropolitana de Belo Horizonte,31032,Itaguara,Itaguara,67.75,0.0,0.0,15.27,Sim,9.8,31.5,22.69,43.6,100.0,Sim,56.5,16.1,8.0,Não,99.96,94.95,73.63,99.66,12371,6267,6105,44.61,77.0,1.69,75.0,610.65,866.94,7.29,523,25.2,146.85,9468.92,18.99,42.46,71.22
3132305,3104,Vale do Mucuri,31015,Teófilo Otoni,Itaipé,0.0,29.0,0.0,23.81,Sim,33.7,19.2,12.88,26.3,100.0,Sim,8.4,50.8,25.4,Não,96.29,72.25,30.07,94.2,11798,6015,5783,64.19,41.9,2.71,71.0,277.8,400.72,35.21,1223,8.7,43.07,5042.6,56.52,21.72,70.6
3132404,3110,Sul/Sudoeste de Minas,31056,Itajubá,Itajubá,12.43,16.95,15.16,16.99,Sim,4.8,60.4,45.14,54.3,94.7,Sim,92.6,23.1,6.6,Não,99.92,98.17,89.89,99.73,90679,44483,46163,41.53,91.29,1.58,78.0,948.2,1448.62,4.98,3399,40.3,419.45,18622.41,3.54,43.85,65.21
3132503,3103,Jequitinhonha,31011,Capelinha,Itamarandiba,21.66,10.27,6.24,14.68,Sim,25.4,29.8,17.56,38.6,80.4,Sim,40.4,31.0,18.6,Não,97.8,80.82,50.71,87.0,32177,16144,16031,55.61,68.34,2.17,73.0,374.21,599.91,27.56,3747,14.9,69.83,7304.27,41.26,32.54,70.98
3132602,3112,Zona da Mata,31066,Cataguases,Itamarati de Minas,0.0,0.0,0.0,0.0,Sim,9.2,32.8,20.05,39.9,100.0,Sim,49.0,24.5,0.0,Não,100.0,99.74,73.37,100.0,4079,2104,1975,38.84,78.7,1.33,75.0,540.7,779.46,4.13,226,24.8,185.42,17438.45,23.28,41.32,66.54
3132701,3108,Vale do Rio Doce,31037,Governador Valadares,Itambacuri,16.93,80.37,0.0,19.77,Sim,27.3,30.0,17.09,32.5,91.2,Sim,57.0,39.4,13.1,Não,97.39,79.16,42.68,91.63,22797,11032,11777,61.17,66.29,2.2,72.0,370.48,601.15,27.31,2533,15.9,88.7,6560.55,31.67,40.84,61.07
3132800,3107,Metropolitana de Belo Horizonte,31028,Conceição do Mato Dentro,Itambé do Mato Dentro,0.0,0.0,0.0,0.0,Sim,23.0,22.5,13.76,48.9,100.0,Sim,0.0,0.0,0.0,Não,99.53,95.43,41.93,97.15,2283,1179,1104,48.95,39.77,1.87,74.0,345.17,535.76,24.3,208,13.7,77.85,5191.73,42.78,34.56,51.32
3132909,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,Itamogi,76.86,0.0,0.0,9.01,Sim,13.2,27.8,18.13,48.4,96.6,Sim,38.6,9.6,0.0,Não,99.92,99.94,74.29,99.66,10349,5306,5043,43.58,74.97,2.09,74.0,502.2,724.62,10.58,539,20.0,110.06,12328.61,54.06,22.1,65.79
3133006,3110,Sul/Sudoeste de Minas,31054,São Lourenço,Itamonte,0.0,26.24,0.0,6.33,Sim,7.4,40.5,27.56,42.6,83.7,Sim,14.2,21.4,14.2,Não,98.96,99.28,65.92,99.44,14007,7067,6900,42.24,68.64,2.15,76.0,604.91,890.05,7.56,771,24.8,191.14,19161.18,20.38,37.93,67.67
3133105,3110,Sul/Sudoeste de Minas,31054,São Lourenço,Itanhandu,0.0,0.0,0.0,5.26,Sim,5.6,45.5,29.87,52.5,86.2,Sim,28.2,14.1,0.0,Não,99.84,99.59,83.65,99.61,14183,6935,7221,41.84,84.13,1.71,77.0,706.47,1050.13,6.52,419,38.1,229.07,20227.32,15.88,33.44,68.77
3133204,3108,Vale do Rio Doce,31037,Governador Valadares,Itanhomi,34.59,0.0,16.51,5.35,Sim,22.0,26.4,17.06,42.0,100.0,Sim,16.8,67.4,0.0,Não,99.54,98.05,60.71,95.65,11850,5799,6057,51.17,72.93,1.95,75.0,474.77,799.37,21.76,1350,12.9,57.59,6174.18,31.72,35.85,52.34
3133303,3103,Jequitinhonha,31013,Pedra Azul,Itaobim,18.56,103.38,0.0,16.56,Sim,26.6,30.4,19.86,37.7,100.0,Sim,138.0,171.4,52.3,Não,98.63,80.26,15.55,98.09,21001,10493,10508,55.76,75.13,1.9,72.0,362.88,581.11,30.77,2217,15.9,85.27,7272.1,23.94,36.43,60.53
3133402,3105,Triângulo Mineiro/Alto Paranaíba,31021,Frutal,Itapagipe,55.37,0.0,15.31,22.73,Sim,7.8,38.4,25.86,52.5,100.0,Sim,36.6,21.9,7.3,Não,99.74,93.89,69.86,99.74,13669,7097,6525,36.98,69.99,1.5,77.0,741.95,1121.69,5.28,815,28.4,255.46,19619.12,31.01,30.7,65.79
