mun;municipio;ano;algodao;arroz;banana;cafe;cana;feijao;fumo;laranja;mandioca;milho;soja;tomate
1700707;Alvorada (TO);2008;0;460;141;0;704;0;0;0;1014;3600;7000;0
1701002;Ananás (TO);2008;0;130;198;0;0;32;0;0;2220;130;0;0
1701051;Angico (TO);2008;0;234;150;0;300;40;0;20;2700;156;0;0
1701101;Aparecida do Rio Negro (TO);2008;0;1232;150;0;0;7;0;0;720;600;4590;0
1701309;Aragominas (TO);2008;0;588;490;0;464;115;0;0;791;650;0;330
1701903;Araguacema (TO);2008;0;1820;80;0;175;0;0;0;3000;260;1476;0
1702000;Araguaçu (TO);2008;0;2380;125;0;612;0;0;0;1892;5400;1350;0
1702109;Araguaína (TO);2008;30;1350;560;0;476;156;0;80;10750;3780;0;0
1702158;Araguanã (TO);2008;0;247;176;0;0;50;0;0;1710;260;0;0
1702208;Araguatins (TO);2008;0;1150;900;0;0;240;0;0;3500;700;0;0
1702307;Arapoema (TO);2008;0;1110;0;0;0;49;0;0;2500;1260;2700;0
1702406;Arraias (TO);2008;0;1350;250;0;175000;0;0;0;6400;4500;0;0
1702554;Augustinópolis (TO);2008;0;375;0;0;0;48;0;0;0;308;0;0
1702703;Aurora do Tocantins (TO);2008;0;600;36;0;700;0;0;10;1600;1560;0;0
1702901;Axixá do Tocantins (TO);2008;0;298;0;0;0;84;0;0;870;229;0;0
1703008;Babaçulândia (TO);2008;0;1120;210;0;390;120;0;384;4600;1200;2600;0
1703057;Bandeirantes do Tocantins (TO);2008;0;1267;0;0;0;60;0;0;2000;1480;0;0
1703073;Barra do Ouro (TO);2008;0;1440;273;0;0;114;0;100;2600;720;6615;0
1703107;Barrolândia (TO);2008;0;285;270;0;0;0;0;0;500;150;1764;0
1703206;Bernardo Sayão (TO);2008;0;1274;0;0;0;51;0;0;2500;1547;0;0
1703305;Bom Jesus do Tocantins (TO);2008;0;2520;100;0;400;0;0;0;1000;168;13500;0
1703602;Brasilândia do Tocantins (TO);2008;0;2700;0;0;0;84;0;0;2000;1620;5670;0
1703701;Brejinho de Nazaré (TO);2008;0;1800;797;0;620;0;0;0;2520;1680;8100;0
1703800;Buriti do Tocantins (TO);2008;0;196;0;0;0;51;0;0;0;129;0;0
1703826;Cachoeirinha (TO);2008;0;216;0;0;0;21;0;0;2640;180;0;0
1703842;Campos Lindos (TO);2008;0;8800;510;0;234;228;0;0;6000;14280;126000;0
1703867;Cariri do Tocantins (TO);2008;0;1456;183;0;0;0;0;0;2080;1882;3510;0
1703883;Carmolândia (TO);2008;0;156;231;0;0;40;0;0;1260;286;0;0
1703891;Carrasco Bonito (TO);2008;0;103;0;0;0;54;0;0;45;108;0;0
1703909;Caseara (TO);2008;0;390;40;0;0;0;0;0;900;120;1260;0
1704105;Centenário (TO);2008;0;1170;0;0;0;95;0;0;1200;1260;6750;0
1704600;Chapada de Areia (TO);2008;0;182;100;0;200;0;0;0;400;52;0;0
1705102;Chapada da Natividade (TO);2008;0;1690;360;0;270;0;0;0;2720;1600;11340;0
1705508;Colinas do Tocantins (TO);2008;0;592;85;0;0;40;0;0;2500;740;540;0
1705557;Combinado (TO);2008;0;640;100;0;1350;0;0;0;2400;4800;0;0
1705607;Conceição do Tocantins (TO);2008;0;455;56;0;210;0;0;0;1500;755;0;0
1706001;Couto Magalhães (TO);2008;0;540;80;0;0;38;0;0;1200;644;2700;0
1706100;Cristalândia (TO);2008;0;6234;182;0;450;0;0;0;2400;1500;0;0
1706258;Crixás do Tocantins (TO);2008;0;2050;190;0;0;0;0;0;1211;690;1350;0
1706506;Darcinópolis (TO);2008;0;3840;150;0;2100;50;0;40;4356;4200;12528;0
1707009;Dianópolis (TO);2008;4800;1200;240;0;2250;0;0;0;1980;11560;63840;0
1707108;Divinópolis do Tocantins (TO);2008;0;490;75;0;0;0;0;0;400;140;0;0
1707207;Dois Irmãos do Tocantins (TO);2008;0;390;675;0;0;0;0;0;1680;364;3490;0
1707306;Dueré (TO);2008;0;22340;341;0;1920;690;0;0;2670;3000;1023;0
1707405;Esperantina (TO);2008;0;293;60;0;0;144;0;0;3145;340;0;0
1707553;Fátima (TO);2008;0;2700;186;0;0;0;0;0;3060;954;0;0
1707652;Figueirópolis (TO);2008;0;1440;180;0;305;0;0;0;1680;2560;9936;0
1707702;Filadélfia (TO);2008;0;1440;375;0;372;108;0;171;4400;1760;0;0
1708205;Formoso do Araguaia (TO);2008;0;63340;219;0;0;58;0;0;4628;3720;32098;0
1708254;Fortaleza do Tabocão (TO);2008;0;156;0;0;200;0;0;0;240;150;7920;0
1708304;Goianorte (TO);2008;0;1183;0;0;0;38;0;0;1800;2250;810;0
1709005;Goiatins (TO);2008;0;20900;741;0;600;270;0;171;16000;5280;24960;0
1709302;Guaraí (TO);2008;0;1110;0;0;0;84;0;0;2200;1288;22950;0
1709500;Gurupi (TO);2008;0;1309;207;0;90000;0;0;193;2595;1353;405;0
1709807;Ipueiras (TO);2008;0;420;120;0;0;300;0;0;1500;240;9936;0
1710508;Itacajá (TO);2008;0;900;0;0;0;88;0;0;1000;1170;2700;0
1710706;Itaguatins (TO);2008;0;464;0;0;0;103;0;0;4500;203;0;0
1710904;Itapiratins (TO);2008;0;910;0;0;0;81;0;0;1000;1170;18900;0
1711100;Itaporã do Tocantins (TO);2008;0;1196;0;0;0;135;0;0;2250;1395;0;0
1711506;Jaú do Tocantins (TO);2008;0;660;130;0;0;0;0;0;1800;738;270;0
1711803;Juarina (TO);2008;0;637;0;0;0;36;0;0;1750;720;0;0
1711902;Lagoa da Confusão (TO);2008;0;143520;225;0;1500;6400;0;0;3000;8550;32262;0
1711951;Lagoa do Tocantins (TO);2008;0;552;116;0;300;78;0;0;1700;660;0;0
1712009;Lajeado (TO);2008;0;78;28;0;0;2;0;0;1000;286;0;0
1712157;Lavandeira (TO);2008;0;240;14;0;240;0;0;0;1600;660;0;0
1712405;Lizarda (TO);2008;0;200;0;0;0;0;0;0;1620;50;0;0
1712454;Luzinópolis (TO);2008;0;416;0;0;0;33;0;0;2400;408;0;0
1712504;Marianópolis do Tocantins (TO);2008;0;1200;60;0;0;0;0;0;1200;70;0;0
1712702;Mateiros (TO);2008;0;10978;82;0;0;0;0;0;1020;31200;72900;0
1712801;Maurilândia do Tocantins (TO);2008;0;300;320;0;0;184;0;0;6600;420;0;0
1713205;Miracema do Tocantins (TO);2008;0;375;500;0;240;24;0;0;3750;225;5798;0
1713304;Miranorte (TO);2008;0;180;200;0;1000;5;0;0;800;270;2288;0
1713601;Monte do Carmo (TO);2008;0;3924;704;0;660;0;0;0;2400;3080;32130;0
1713700;Monte Santo do Tocantins (TO);2008;0;240;250;0;0;0;0;0;1100;81;0;0
1713809;Palmeiras do Tocantins (TO);2008;240;0;270;0;0;63;0;0;1320;500;0;0
1713957;Muricilândia (TO);2008;0;700;84;0;0;54;0;0;2970;810;0;0
1714203;Natividade (TO);2008;0;1680;240;0;540;0;0;0;4800;600;1620;0
1714302;Nazaré (TO);2008;0;228;405;0;0;66;0;0;1562;240;0;0
1714880;Nova Olinda (TO);2008;0;1183;0;0;0;78;0;0;2000;1350;15660;0
1715002;Nova Rosalândia (TO);2008;0;1638;90;0;760;0;0;0;1900;117;0;0
1715101;Novo Acordo (TO);2008;0;360;122;0;600;12;0;0;2000;1458;0;0
1715150;Novo Alegre (TO);2008;0;320;60;0;900;0;0;0;665;1120;0;0
1715259;Novo Jardim (TO);2008;0;525;24;0;400;0;0;0;560;1000;2700;0
1715507;Oliveira de Fátima (TO);2008;0;483;348;0;1085;0;0;0;2880;540;621;0
1715705;Palmeirante (TO);2008;0;810;114;0;0;42;0;0;1200;990;15390;0
1715754;Palmeirópolis (TO);2008;0;1890;208;0;788;19;0;0;890;1680;280;0
1716109;Paraíso do Tocantins (TO);2008;0;300;400;0;200;0;0;150;600;210;2600;0
1716208;Paranã (TO);2008;0;1458;748;0;0;9;0;0;2040;2145;0;0
1716307;Pau D'Arco (TO);2008;0;990;0;0;0;39;0;0;2000;1080;0;0
1716505;Pedro Afonso (TO);2008;0;6000;0;0;22500;0;0;0;1540;750;85680;0
1716604;Peixe (TO);2008;0;3956;132;0;713;0;0;120;4950;2136;18900;0
1716653;Pequizeiro (TO);2008;0;1001;240;0;0;52;0;0;2250;1092;0;0
1716703;Colméia (TO);2008;0;1281;0;0;0;78;0;0;2000;4625;0;0
1717008;Pindorama do Tocantins (TO);2008;0;3060;279;0;1200;0;0;0;4200;1050;0;0
1717206;Piraquê (TO);2008;0;520;136;0;0;70;0;0;2574;1080;0;0
1717503;Pium (TO);2008;0;10680;360;0;341;0;0;0;8000;4680;1350;0
1717800;Ponte Alta do Bom Jesus (TO);2008;0;840;135;0;1125;0;0;0;3000;1400;540;0
1717909;Ponte Alta do Tocantins (TO);2008;0;1815;540;0;600;42;0;0;3740;1440;2160;0
1718006;Porto Alegre do Tocantins (TO);2008;0;600;105;0;1400;15;0;0;1200;1250;540;0
1718204;Porto Nacional (TO);2008;0;3600;1230;0;22400;0;0;0;18000;5856;29700;0
1718303;Praia Norte (TO);2008;0;144;0;0;0;144;0;0;1012;67;0;0
1718402;Presidente Kennedy (TO);2008;0;1365;0;0;0;90;0;0;1900;1350;5940;0
1718451;Pugmil (TO);2008;0;1260;126;0;300;0;0;0;1400;180;0;0
1718501;Recursolândia (TO);2008;0;810;0;0;0;60;0;0;1400;900;810;0
1718550;Riachinho (TO);2008;0;338;136;0;0;28;0;32;1850;294;0;0
1718659;Rio da Conceição (TO);2008;0;154;52;0;180;0;0;0;825;360;4050;0
1718709;Rio dos Bois (TO);2008;0;96;60;0;150;14;0;0;500;130;16536;0
1718758;Rio Sono (TO);2008;0;364;60;0;0;0;0;0;800;120;1920;0
1718808;Sampaio (TO);2008;0;50;0;0;0;24;0;0;375;36;0;0
1718840;Sandolândia (TO);2008;0;1324;105;0;630;0;0;0;2100;1690;0;0
1718865;Santa Fé do Araguaia (TO);2008;0;420;108;0;15300;204;0;0;8600;720;0;192
1718881;Santa Maria do Tocantins (TO);2008;0;1183;0;0;0;60;0;0;2500;1260;12420;0
1718899;Santa Rita do Tocantins (TO);2008;0;4368;408;0;496;0;0;0;4000;720;4050;0
1718907;Santa Rosa do Tocantins (TO);2008;0;2520;46;0;750;0;0;0;1800;1920;18900;0
1719004;Santa Tereza do Tocantins (TO);2008;0;648;331;0;0;0;0;0;2380;576;0;0
1720002;Santa Terezinha do Tocantins (TO);2008;0;377;405;0;0;36;0;0;2380;312;0;0
1720101;São Bento do Tocantins (TO);2008;0;715;0;0;0;144;0;0;3520;600;0;0
1720150;São Félix do Tocantins (TO);2008;0;192;24;0;0;5;0;0;1530;150;0;0
1720200;São Miguel do Tocantins (TO);2008;0;45;0;0;0;38;0;0;435;16;0;0
1720259;São Salvador do Tocantins (TO);2008;654;0;259;0;620;26;0;0;1050;684;0;0
1720309;São Sebastião do Tocantins (TO);2008;0;55;0;0;0;36;0;0;0;0;0;0
1720499;São Valério (TO);2008;0;5060;551;0;1103;26;0;0;1530;2100;6750;0
1720655;Silvanópolis (TO);2008;972;1440;65;0;2000;0;0;0;1600;720;27000;0
1720804;Sítio Novo do Tocantins (TO);2008;0;232;0;0;0;224;0;0;390;210;0;0
1720853;Sucupira (TO);2008;0;1519;190;0;0;360;0;0;1050;1328;8100;0
1720903;Taguatinga (TO);2008;0;2560;200;0;2925;0;0;0;3960;9900;0;0
1720937;Taipas do Tocantins (TO);2008;0;264;30;0;150;0;0;0;450;720;0;0
1720978;Talismã (TO);2008;0;378;136;0;473;0;0;0;1038;3660;5940;0
1721000;Palmas (TO);2008;0;900;300;0;1050;810;0;0;2700;2580;10800;0
1721109;Tocantínia (TO);2008;0;104;90;0;0;0;0;0;160;52;0;0
1721208;Tocantinópolis (TO);2008;0;312;18;0;0;144;0;0;1100;360;0;0
1721257;Tupirama (TO);2008;0;210;90;0;1750;0;0;0;160;105;21120;0
1721307;Tupiratins (TO);2008;0;900;0;0;0;47;0;0;1400;1350;2430;0
1722081;Wanderlândia (TO);2008;0;700;1050;0;21000;48;0;90;7600;960;468;0
1722107;Xambioá (TO);2008;0;156;6912;0;2000;72;0;40;5940;630;0;0
2100055;Açailândia (MA);2008;0;5063;1710;0;0;180;0;8;720;6600;0;66
2100105;Afonso Cunha (MA);2008;0;821;96;0;385;38;0;5;600;300;1590;0
2100154;Água Doce do Maranhão (MA);2008;0;0;52;0;58;245;0;0;11050;297;0;0
2100204;Alcântara (MA);2008;0;737;1040;0;0;104;0;235;11200;174;0;0
2100303;Aldeias Altas (MA);2008;0;3687;64;0;462085;126;0;11;2910;1321;0;0
2100402;Altamira do Maranhão (MA);2008;0;1084;0;0;0;225;0;14;3420;1231;0;0
2100436;Alto Alegre do Maranhão (MA);2008;0;2318;54;0;0;241;0;20;2500;1288;0;0
2100477;Alto Alegre do Pindaré (MA);2008;0;9093;434;0;210;148;0;0;65997;2970;0;0
2100501;Alto Parnaíba (MA);2008;0;1638;0;0;0;2;0;42;1000;10725;63000;0
2100550;Amapá do Maranhão (MA);2008;0;500;300;0;0;90;0;0;8217;160;0;0
2100600;Amarante do Maranhão (MA);2008;0;9644;1300;0;135;340;0;29;855;5416;0;60
2100709;Anajatuba (MA);2008;0;2142;501;0;0;111;0;59;17108;731;0;0
2100808;Anapurus (MA);2008;0;8704;114;0;2080;292;0;126;13500;2180;26433;0
2100832;Apicum-Açu (MA);2008;0;7;121;0;0;0;0;0;2457;31;0;0
2100873;Araguanã (MA);2008;0;1350;225;0;0;106;0;35;9750;461;0;0
2100907;Araioses (MA);2008;0;5000;1224;0;0;700;0;15;23400;735;0;0
2100956;Arame (MA);2008;0;7245;294;0;0;231;0;10;19360;4623;0;0
2101004;Arari (MA);2008;0;11120;280;0;0;116;0;3;1446;629;0;0
2101103;Axixá (MA);2008;0;149;807;0;0;7;0;33;3200;120;0;0
2101202;Bacabal (MA);2008;0;4027;170;0;0;1046;0;162;25140;1602;0;0
2101251;Bacabeira (MA);2008;0;196;0;0;1400;13;0;140;5600;360;0;0
2101301;Bacuri (MA);2008;0;12;80;0;0;18;0;12;2268;141;0;0
2101350;Bacurituba (MA);2008;0;30;30;0;0;2;0;0;2240;24;0;0
2101400;Balsas (MA);2008;21959;7642;2880;0;375;2007;0;25;1920;18144;331515;75
2101509;Barão de Grajaú (MA);2008;0;1160;875;0;670;105;0;52;950;255;0;0
2101608;Barra do Corda (MA);2008;0;16740;3105;0;378;941;0;527;5656;6780;0;258
2101707;Barreirinhas (MA);2008;0;5870;570;0;0;548;0;150;60000;1080;0;0
2101731;Belágua (MA);2008;0;1050;124;0;260;242;0;105;20000;350;0;0
2101772;Bela Vista do Maranhão (MA);2008;0;300;198;0;200;79;0;10;3135;70;0;0
2101806;Benedito Leite (MA);2008;0;960;22;0;0;128;0;13;380;140;560;0
2101905;Bequimão (MA);2008;0;809;1195;0;0;183;0;0;10013;600;0;0
2101939;Bernardo do Mearim (MA);2008;0;1550;312;0;0;98;0;38;990;1010;0;0
2101970;Boa Vista do Gurupi (MA);2008;0;400;40;0;0;99;0;5;7370;162;0;0
2102002;Bom Jardim (MA);2008;0;5322;385;0;400;327;0;30;52500;1822;0;0
2102036;Bom Jesus das Selvas (MA);2008;0;9480;144;0;0;146;0;15;25870;8748;0;0
2102077;Bom Lugar (MA);2008;0;2681;40;0;0;292;0;23;3233;1711;0;0
2102101;Brejo (MA);2008;0;17408;134;0;2520;1135;0;96;10400;8530;28149;0
2102150;Brejo de Areia (MA);2008;0;4859;50;0;0;438;0;0;3451;2950;0;0
2102200;Buriti (MA);2008;0;15275;251;0;2600;410;0;122;18400;6530;53130;0
2102309;Buriti Bravo (MA);2008;0;3768;234;0;2112;235;0;73;2226;1409;0;0
2102325;Buriticupu (MA);2008;0;6314;242;0;0;295;0;20;23870;27000;0;720
2102358;Buritirana (MA);2008;0;1589;59;0;0;197;0;14;315;1181;0;286
2102374;Cachoeira Grande (MA);2008;0;18;35;0;0;9;0;0;12271;60;0;0
2102408;Cajapió (MA);2008;0;95;264;0;0;4;0;11;5467;87;0;0
2102507;Cajari (MA);2008;0;549;468;0;0;14;0;0;6420;422;0;0
2102556;Campestre do Maranhão (MA);2008;0;704;4095;0;448490;18;0;0;170;1037;0;40
2102606;Cândido Mendes (MA);2008;0;2565;306;0;100;116;0;15;31900;750;0;0
2102705;Cantanhede (MA);2008;0;2491;724;0;0;422;0;18;12142;734;0;0
2102754;Capinzal do Norte (MA);2008;0;1550;312;0;0;98;0;38;990;1010;0;0
2102804;Carolina (MA);2008;0;834;1672;0;0;3;0;44;1500;1740;24108;0
2102903;Carutapera (MA);2008;0;144;280;0;0;75;0;40;11880;60;0;0
2103000;Caxias (MA);2008;0;13484;339;0;46633;216;0;56;4340;6115;0;0
2103109;Cedral (MA);2008;0;17;833;0;0;20;0;10;2265;44;0;0
2103125;Central do Maranhão (MA);2008;231;0;29;0;385;71;0;8;1720;224;0;0
2103158;Centro do Guilherme (MA);2008;0;1536;108;0;18;128;0;10;14014;630;0;0
2103174;Centro Novo do Maranhão (MA);2008;0;2608;35;0;0;234;0;15;21780;929;0;0
2103208;Chapadinha (MA);2008;0;9534;413;0;1430;595;0;194;44800;1750;6019;0
2103257;Cidelândia (MA);2008;0;1339;13;0;0;33;0;13;360;607;0;0
2103307;Codó (MA);2008;0;10421;371;0;71880;224;0;218;36800;4210;0;0
2103406;Coelho Neto (MA);2008;0;2226;132;0;337500;89;0;17;1870;762;0;0
2103505;Colinas (MA);2008;0;9280;1874;0;860;225;0;146;1333;10120;0;0
2103554;Conceição do Lago-Açu (MA);2008;0;1311;240;0;0;135;0;15;3154;329;0;0
2103604;Coroatá (MA);2008;0;8023;70;0;246;173;0;50;4160;2824;0;0
2103703;Cururupu (MA);2008;0;7;42;0;0;3;0;8;3136;27;0;0
2103752;Davinópolis (MA);2008;0;1224;754;0;0;36;0;20;255;1334;0;0
2103802;Dom Pedro (MA);2008;0;1262;866;0;0;77;0;166;317;370;0;85
2103901;Duque Bacelar (MA);2008;0;1774;28;0;19560;21;0;5;1440;598;0;0
2104008;Esperantinópolis (MA);2008;0;2645;1640;0;945;146;0;58;525;1455;0;0
2104057;Estreito (MA);2008;1;3600;1225;0;0;91;0;20;765;2776;798;40
2104073;Feira Nova do Maranhão (MA);2008;0;3640;0;0;0;11;0;0;2030;4400;154;0
2104081;Fernando Falcão (MA);2008;0;2120;119;0;0;118;0;162;6293;915;5642;0
2104099;Formosa da Serra Negra (MA);2008;0;8904;0;0;30;8;0;0;1620;9130;2940;25
2104107;Fortaleza dos Nogueiras (MA);2008;0;2724;396;0;360;176;0;30;1000;4785;58245;50
2104206;Fortuna (MA);2008;0;6240;95;0;0;150;0;10;6513;6900;76;0
2104305;Godofredo Viana (MA);2008;0;95;63;0;0;61;0;15;9680;61;0;0
2104404;Gonçalves Dias (MA);2008;0;4524;157;0;280;176;0;13;1152;2115;0;315
2104503;Governador Archer (MA);2008;0;2198;313;0;164;208;0;20;1152;994;0;152
2104552;Governador Edison Lobão (MA);2008;0;515;240;0;0;30;0;12;160;160;0;0
2104602;Governador Eugênio Barros (MA);2008;0;4200;46;0;0;167;0;42;1496;2700;0;180
2104628;Governador Luiz Rocha (MA);2008;0;2400;28;0;0;145;0;30;1970;2550;0;54
2104651;Governador Newton Bello (MA);2008;0;1243;207;0;0;95;0;20;22500;546;0;0
2104677;Governador Nunes Freire (MA);2008;0;1041;234;0;0;156;0;35;16500;276;0;0
2104701;Graça Aranha (MA);2008;0;1525;18;0;0;82;0;8;864;803;0;126
2104800;Grajaú (MA);2008;0;21289;2452;0;0;410;0;67;10440;9684;5994;102
2104909;Guimarães (MA);2008;0;149;450;0;660;0;0;15;2978;98;0;0
2105005;Humberto de Campos (MA);2008;0;10;135;0;0;45;0;0;14400;665;0;0
2105104;Icatu (MA);2008;0;15;48;0;0;22;0;21;19125;320;0;0
2105153;Igarapé do Meio (MA);2008;0;450;120;0;0;66;0;10;4653;201;0;0
2105203;Igarapé Grande (MA);2008;0;1870;685;0;0;122;0;56;680;1415;0;0
2105302;Imperatriz (MA);2008;0;642;735;0;45;111;0;8;255;526;0;125
2105351;Itaipava do Grajaú (MA);2008;0;7990;691;0;192;336;0;14;1696;3800;0;0
2105401;Itapecuru Mirim (MA);2008;0;4937;493;0;549;215;0;46;47340;1694;0;0
2105427;Itinga do Maranhão (MA);2008;0;5400;4650;0;0;118;0;16;360;6555;0;0
2105450;Jatobá (MA);2008;0;3386;263;0;0;114;0;52;735;3954;0;0
2105476;Jenipapo dos Vieiras (MA);2008;0;4896;558;0;344;355;0;59;1176;1620;0;0
2105500;João Lisboa (MA);2008;0;641;96;0;0;28;0;2;255;610;0;0
2105609;Joselândia (MA);2008;0;4845;2964;0;0;65;0;36;965;3985;0;0
2105658;Junco do Maranhão (MA);2008;0;225;40;0;0;82;0;35;4702;75;0;0
2105708;Lago da Pedra (MA);2008;0;7767;111;0;0;552;0;53;3358;3428;0;0
2105807;Lago do Junco (MA);2008;0;2010;250;0;1435;154;0;36;240;1015;0;0
2105906;Lago Verde (MA);2008;0;1932;2120;0;0;191;0;71;3360;1271;0;0
2105922;Lagoa do Mato (MA);2008;0;3901;112;0;340;132;0;146;475;901;0;0
2105948;Lago dos Rodrigues (MA);2008;0;3194;158;0;3870;100;0;42;2970;1820;0;0
2105963;Lagoa Grande do Maranhão (MA);2008;0;6404;31;0;0;309;0;15;3520;3232;0;0
2105989;Lajeado Novo (MA);2008;0;555;1404;0;0;17;0;8;270;1455;0;0
2106003;Lima Campos (MA);2008;0;1120;0;0;326;33;0;25;245;660;0;0
2106102;Loreto (MA);2008;0;997;384;0;80;7;0;18;1000;10650;32604;0
2106201;Luís Domingues (MA);2008;0;99;63;0;0;44;0;25;5170;36;0;0
2106300;Magalhães de Almeida (MA);2008;0;3440;53;0;0;506;0;0;7800;560;5358;0
2106326;Maracaçumé (MA);2008;0;425;90;0;0;119;0;18;15180;234;0;0
2106359;Marajá do Sena (MA);2008;0;7856;83;0;0;406;0;39;4550;3258;0;0
2106375;Maranhãozinho (MA);2008;0;1400;64;0;200;92;0;0;29700;480;0;0
2106409;Mata Roma (MA);2008;0;5052;324;0;2340;318;0;99;14400;3292;8667;0
2106508;Matinha (MA);2008;0;1158;444;0;0;10;0;16;9450;1039;0;0
2106607;Matões (MA);2008;0;4086;122;0;4225;330;0;46;3672;1319;0;0
2106631;Matões do Norte (MA);2008;0;4321;24;0;0;95;0;18;2687;603;0;0
2106672;Milagres do Maranhão (MA);2008;0;3501;279;0;2520;465;0;59;9600;650;4818;0
2106706;Mirador (MA);2008;0;9720;509;0;12624;31;0;111;4688;2340;4200;0
2106755;Miranda do Norte (MA);2008;0;556;128;0;0;75;0;15;1045;129;0;0
2106805;Mirinzal (MA);2008;0;368;61;0;600;17;0;16;4057;141;0;0
2106904;Monção (MA);2008;0;6360;600;0;0;161;0;15;36300;850;0;0
2107001;Montes Altos (MA);2008;0;675;822;0;48160;53;0;7;255;507;0;80
2107100;Morros (MA);2008;0;42;0;0;0;10;0;0;13500;120;0;0
2107209;Nina Rodrigues (MA);2008;0;792;60;0;0;75;0;62;7050;336;0;0
2107258;Nova Colinas (MA);2008;0;1861;0;0;120;73;0;0;831;1405;3931;0
2107308;Nova Iorque (MA);2008;0;1140;96;0;0;122;0;11;280;195;0;0
2107357;Nova Olinda do Maranhão (MA);2008;0;1816;423;0;0;183;0;0;25300;576;0;0
2107407;Olho d'Água das Cunhãs (MA);2008;0;1325;118;0;0;451;0;30;4140;648;0;0
2107456;Olinda Nova do Maranhão (MA);2008;0;1459;540;0;0;10;0;32;9198;1174;0;0
2107506;Paço do Lumiar (MA);2008;0;0;55;0;0;0;0;0;330;0;0;0
2107605;Palmeirândia (MA);2008;0;1300;870;0;1690;89;0;19;9647;762;0;0
2107704;Paraibano (MA);2008;0;5041;75;0;1750;172;0;24;380;1118;0;0
2107803;Parnarama (MA);2008;0;6075;45;0;5250;415;0;32;2850;1532;0;0
2107902;Passagem Franca (MA);2008;0;3113;232;0;1020;145;0;50;380;593;0;0
2108009;Pastos Bons (MA);2008;0;4940;472;0;2170;187;0;37;570;1080;7000;0
2108058;Paulino Neves (MA);2008;0;300;79;0;0;280;0;31;18200;438;0;0
2108108;Paulo Ramos (MA);2008;0;6230;88;0;86;302;0;35;5170;4020;0;0
2108207;Pedreiras (MA);2008;0;1440;6640;0;722;67;0;65;358;950;0;0
2108256;Pedro do Rosário (MA);2008;0;2360;615;0;0;40;0;0;9509;712;0;0
2108306;Penalva (MA);2008;0;3047;360;0;0;8;0;16;16072;2278;0;0
2108405;Peri Mirim (MA);2008;0;462;262;0;91;23;0;5;3859;195;0;0
2108454;Peritoró (MA);2008;0;2683;88;0;227;69;0;27;1650;888;0;0
2108504;Pindaré-Mirim (MA);2008;0;3430;110;0;0;75;0;10;2090;107;0;0
2108603;Pinheiro (MA);2008;0;2220;742;0;340;171;0;0;9892;730;0;0
2108702;Pio XII (MA);2008;0;1744;89;0;0;191;0;13;2975;1200;0;0
2108801;Pirapemas (MA);2008;0;5428;63;0;0;323;0;30;16117;1164;0;0
2108900;Poção de Pedras (MA);2008;0;6782;490;0;0;306;0;63;387;4576;0;162
2109007;Porto Franco (MA);2008;0;1026;1540;0;51166;34;0;13;360;1954;0;60
2109056;Porto Rico do Maranhão (MA);2008;0;29;191;0;0;12;0;24;4470;30;0;0
2109106;Presidente Dutra (MA);2008;0;4061;824;0;2184;143;0;0;170;4780;0;177
2109205;Presidente Juscelino (MA);2008;0;59;102;0;0;7;0;65;9600;73;0;0
2109239;Presidente Médici (MA);2008;0;441;108;0;0;64;0;14;5250;150;0;0
2109270;Presidente Sarney (MA);2008;0;2218;741;0;337;36;0;0;10489;729;0;0
2109304;Presidente Vargas (MA);2008;0;1128;55;0;15;26;0;0;14786;80;0;0
2109403;Primeira Cruz (MA);2008;0;8;25;0;0;28;0;0;5520;224;0;0
2109452;Raposa (MA);2008;0;0;40;0;0;0;0;0;66;0;0;0
2109502;Riachão (MA);2008;300;2745;0;0;220;396;0;108;1100;8820;84735;0
2109551;Ribamar Fiquene (MA);2008;0;1522;2993;0;95776;189;0;15;1308;844;0;378
2109601;Rosário (MA);2008;0;1320;882;0;1344;78;0;24;10010;1510;0;0
2109700;Sambaíba (MA);2008;0;990;960;0;300;54;0;0;714;3479;106851;0
2109759;Santa Filomena do Maranhão (MA);2008;0;3052;199;0;0;275;0;28;976;1886;0;163
2109809;Santa Helena (MA);2008;0;1867;860;0;0;22;0;7;2146;283;0;0
2109908;Santa Inês (MA);2008;0;689;278;0;0;79;0;15;10400;175;0;0
2110005;Santa Luzia (MA);2008;0;16500;313;0;180;416;0;48;60984;27000;0;0
2110039;Santa Luzia do Paruá (MA);2008;0;1560;135;0;95;135;0;20;25190;612;0;0
2110104;Santa Quitéria do Maranhão (MA);2008;0;5225;78;0;4200;333;0;31;9800;280;2880;0
2110203;Santa Rita (MA);2008;0;639;126;0;0;50;0;35;13568;612;0;0
2110237;Santana do Maranhão (MA);2008;0;350;10;0;0;385;0;42;12350;384;0;0
2110278;Santo Amaro do Maranhão (MA);2008;0;3;40;0;0;18;0;0;3536;98;0;0
2110302;Santo Antônio dos Lopes (MA);2008;0;2440;5450;0;2460;73;0;30;240;1903;0;0
2110401;São Benedito do Rio Preto (MA);2008;0;3609;72;0;390;320;0;57;14400;666;513;0
2110500;São Bento (MA);2008;0;1860;660;0;0;28;0;7;2728;602;0;0
2110609;São Bernardo (MA);2008;0;2915;78;0;4200;613;0;25;9750;455;0;0
2110658;São Domingos do Azeitão (MA);2008;0;1950;22;0;1525;207;0;12;475;2750;37045;0
2110708;São Domingos do Maranhão (MA);2008;0;10230;505;0;0;666;0;137;15529;9885;0;682
